,CODDEPTO,DEPARTAMENTO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas,Valor agregado
2949,13,BOLÍVAR,SIMITÍ,Cultivo permanente,2020,1652.33,242.05971865091462
2950,13,BOLÍVAR,TIQUISIO ,Cultivo permanente,2020,201.93,123.3726461000295
2951,15,BOYACÁ,COPER,Cultivo abandonado,2020,0.0,62.69008329320896
2952,15,BOYACÁ,CUBARÁ,Cultivo abandonado,2020,0.0,79.93171419242076
2953,15,BOYACÁ,LA VICTORIA,Cultivo abandonado,2020,0.0,15.243788661152733
2954,15,BOYACÁ,MARIPÍ,Cultivo abandonado,2020,0.0,89.96120449208892
2955,15,BOYACÁ,MUZO,Cultivo abandonado,2020,0.0,89.66446512872362
2956,15,BOYACÁ,OTANCHE,Cultivo intermintente,2020,0.0,83.55385817885632
2957,15,BOYACÁ,PAUNA,Cultivo abandonado,2020,0.0,112.54241331587957
2958,15,BOYACÁ,PUERTO BOYACÁ,Cultivo permanente,2020,6.35,1791.378338856102
2959,15,BOYACÁ,QUÍPAMA,Cultivo abandonado,2020,0.0,74.91933787577747
2960,15,BOYACÁ,SAN PABLO DE BORBUR,Cultivo abandonado,2020,0.0,68.96688873956568
2961,15,BOYACÁ,SANTA SOFÍA,Cultivo abandonado,2020,0.0,77.20487725414051
2962,15,BOYACÁ,TUNUNGUÁ,Cultivo abandonado,2020,0.0,83.76686289483328
2963,17,CALDAS,MANZANARES,Cultivo abandonado,2020,0.0,198.77917965949433
2964,17,CALDAS,NORCASIA,Cultivo abandonado,2020,0.0,80.07966551278243
2965,17,CALDAS,PENSILVANIA,Cultivo abandonado,2020,0.0,197.86480498570026
2966,17,CALDAS,SAMANÁ,Cultivo abandonado,2020,0.0,206.68609617722532
2967,17,CALDAS,VICTORIA,Cultivo abandonado,2020,0.0,113.44535563404727
2968,18,CAQUETÁ,ALBANIA,Cultivo permanente,2020,37.21,72.58902752546295
2969,18,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2020,0.0,67.79150794714896
2970,18,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2020,251.71,249.64331225306944
2971,18,CAQUETÁ,CURILLO,Cultivo permanente,2020,110.42,65.03809742137132
2972,18,CAQUETÁ,EL DONCELLO,Cultivo permanente,2020,12.43,136.50774440991285
2973,18,CAQUETÁ,EL PAUJIL,Cultivo permanente,2020,54.38,97.12291626462859
2974,18,CAQUETÁ,FLORENCIA,Cultivo permanente,2020,12.34,1951.9989501971709
2975,18,CAQUETÁ,MILÁN,Cultivo permanente,2020,252.34,77.38828700015439
2976,18,CAQUETÁ,MONTAÑITA,Cultivo permanente,2020,461.97,86.6474942991847
2977,18,CAQUETÁ,MORELIA,Cultivo intermintente,2020,0.0,39.88804695794447
2978,18,CAQUETÁ,PUERTO RICO,Cultivo permanente,2020,12.93,256.85907521480715
2979,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2020,430.64,101.68603443988681
2980,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2020,104.61,540.0530316569776
2981,18,CAQUETÁ,SOLANO,Cultivo permanente,2020,281.16,66.43820408806859
2982,18,CAQUETÁ,SOLITA,Cultivo permanente,2020,5.23,58.976138214013666
2983,18,CAQUETÁ,VALPARAÍSO,Cultivo permanente,2020,27.57,62.42356145737891
2984,19,CAUCA,ALMAGUER,Cultivo abandonado,2020,0.0,111.81590610421812
2985,19,CAUCA,ARGELIA,Cultivo permanente,2020,2549.58,121.90673128877883
2986,19,CAUCA,BALBOA,Cultivo permanente,2020,293.98,192.00217196302424
2987,19,CAUCA,BOLÍVAR,Cultivo permanente,2020,9.58,230.7825426492924
2988,19,CAUCA,BUENOS AIRES,Cultivo intermintente,2020,507.22,252.37595095006662
2989,19,CAUCA,CAJIBÍO,Cultivo intermintente,2020,235.23,261.09216598343824
2990,19,CAUCA,CALDONO,Cultivo emergente,2020,0.0,205.79043019768258
2991,19,CAUCA,CALOTO,Cultivo intermintente,2020,9.97,1824.514117128693
2992,19,CAUCA,CORINTO,Cultivo intermintente,2020,8.48,221.81648902885934
2993,19,CAUCA,EL TAMBO,Cultivo permanente,2020,7483.6,480.77245468847764
2994,19,CAUCA,FLORENCIA,Cultivo abandonado,2020,0.0,45.063512511359896
2995,19,CAUCA,GUAPI,Cultivo permanente,2020,594.68,155.6204489027345
2996,19,CAUCA,JAMBALÓ,Cultivo emergente,2020,39.14,98.62510773542078
2997,19,CAUCA,LA SIERRA,Cultivo abandonado,2020,0.0,94.03520580662232
2998,19,CAUCA,LA VEGA,Cultivo abandonado,2020,0.0,129.74936271434527
2999,19,CAUCA,LÓPEZ,Cultivo permanente,2020,1085.09,100.01382695575923
3000,19,CAUCA,MERCADERES,Cultivo intermintente,2020,0.0,143.7841402742548
3001,19,CAUCA,MIRANDA,Cultivo intermintente,2020,34.51,753.9499577961334
3002,19,CAUCA,MORALES,Cultivo permanente,2020,393.41,256.92780749688427
3003,19,CAUCA,PATÍA  ,Cultivo permanente,2020,485.32,263.31826351935456
3004,19,CAUCA,PIAMONTE,Cultivo permanente,2020,867.1,65.18601265075823
3005,19,CAUCA,PIENDAMÓ,Cultivo emergente,2020,0.0,384.513383750884
3006,19,CAUCA,ROSAS,Cultivo intermintente,2020,0.0,86.60903723974609
3007,19,CAUCA,SANTA ROSA,Cultivo intermintente,2020,0.0,38.2909071279664
3008,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2020,5.46,1719.6148516992328
3009,19,CAUCA,SOTARÁ ,Cultivo abandonado,2020,0.0,81.63900601573762
3010,19,CAUCA,SUÁREZ,Cultivo permanente,2020,668.49,342.30308022100445
3011,19,CAUCA,SUCRE,Cultivo permanente,2020,8.49,63.62553091866577
3012,19,CAUCA,TIMBÍO,Cultivo intermintente,2020,0.0,286.7874164507021
3013,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2020,1263.01,157.97807361049442
3014,19,CAUCA,TORIBÍO,Cultivo intermintente,2020,1.49,205.8212323211832
3015,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2020,0.0,213.393988916406
3016,20,CESAR,GONZÁLEZ,Cultivo permanente,2020,28.51,41.18299570061348
3017,20,CESAR,PAILITAS,Cultivo abandonado,2020,0.0,148.49774538875727
3018,20,CESAR,SAN ALBERTO,Cultivo intermintente,2020,1.97,426.3171844696446
3019,20,CESAR,SAN MARTÍN,Cultivo intermintente,2020,1.74,713.7036572563544
3020,27,CHOCÓ,ACANDÍ,Cultivo permanente,2020,1.69,68.32577822057863
3021,27,CHOCÓ,ALTO BAUDÓ ,Cultivo permanente,2020,34.09,75.50727876849714
3022,27,CHOCÓ,ATRATO ,Cultivo intermintente,2020,0.0,51.234255844437584
3023,27,CHOCÓ,BAHÍA SOLANO ,Cultivo abandonado,2020,0.0,31.097175733487475
3024,27,CHOCÓ,BAJO BAUDÓ  ,Cultivo permanente,2020,16.38,71.25122015264812
3025,27,CHOCÓ,BOJAYÁ ,Cultivo abandonado,2020,0.0,50.8612461161041
3026,27,CHOCÓ,CARMEN DEL DARIÉN  ,Cultivo permanente,2020,192.67,185.88619464320806
3027,27,CHOCÓ,CONDOTO,Cultivo permanente,2020,7.88,130.0964372893389
3028,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2020,0.0,163.85283962850775
3029,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2020,50.94,47.48769812826968
3030,27,CHOCÓ,ISTMINA,Cultivo permanente,2020,200.15,312.00449271433894
3031,27,CHOCÓ,JURADÓ,Cultivo abandonado,2020,0.0,26.537892944684355
3032,27,CHOCÓ,LLORÓ,Cultivo intermintente,2020,4.16,68.17139367436974
3033,27,CHOCÓ,MEDIO ATRATO ,Cultivo abandonado,2020,0.0,63.74329518566332
3034,27,CHOCÓ,MEDIO BAUDÓ ,Cultivo permanente,2020,39.79,53.75970253867511
3035,27,CHOCÓ,MEDIO SAN JUAN ,Cultivo permanente,2020,82.53,41.6205116276219
3036,27,CHOCÓ,NÓVITA,Cultivo permanente,2020,61.85,49.88001917339657
3037,27,CHOCÓ,NUQUÍ,Cultivo abandonado,2020,0.0,42.18764974829527
3038,27,CHOCÓ,QUIBDÓ,Cultivo permanente,2020,12.59,1473.2110553548996
3039,27,CHOCÓ,RÍO IRÓ ,Cultivo permanente,2020,9.86,25.060364526366293
3040,27,CHOCÓ,RÍO QUITO ,Cultivo intermintente,2020,0.0,53.08088134595724
3041,27,CHOCÓ,RIOSUCIO,Cultivo permanente,2020,155.65,452.1475094765847
3042,27,CHOCÓ,SAN JOSÉ DEL PALMAR,Cultivo permanente,2020,253.79,32.56119871897686
3043,27,CHOCÓ,SIPÍ,Cultivo permanente,2020,168.38,12.857701166143045
3044,27,CHOCÓ,TADÓ,Cultivo abandonado,2020,0.0,159.52532093477106
3045,27,CHOCÓ,UNGUÍA,Cultivo permanente,2020,175.24,105.79677880269412
3046,27,CHOCÓ,UNIÓN PANAMERICANA ,Cultivo abandonado,2020,0.0,243.34627194702108
3047,23,CÓRDOBA,LA APARTADA,Cultivo abandonado,2020,0.0,93.45538041922526
3048,23,CÓRDOBA,MONTELÍBANO,Cultivo permanente,2020,762.04,1886.776744537085
3049,23,CÓRDOBA,PUERTO LIBERTADOR,Cultivo permanente,2020,1148.96,375.7294867255452
3050,23,CÓRDOBA,SAN JOSÉ DE URÉ,Cultivo permanente,2020,514.16,108.73457383280599
3051,23,CÓRDOBA,TIERRALTA,Cultivo permanente,2020,1319.84,1060.4071363451944
3052,23,CÓRDOBA,VALENCIA,Cultivo permanente,2020,3.82,272.3471544604946
3053,25,CUNDINAMARCA,CAPARRAPÍ,Cultivo abandonado,2020,0.0,170.65589104562645
3054,25,CUNDINAMARCA,PAIME,Cultivo abandonado,2020,0.0,63.56887234734352
3055,25,CUNDINAMARCA,TOPAIPÍ,Cultivo abandonado,2020,0.0,49.360130358932395
3056,25,CUNDINAMARCA,YACOPÍ,Cultivo abandonado,2020,0.0,181.26656411007195
3057,94,GUAINÍA,BARRANCO MINA ,Cultivo abandonado,2020,0.0,34.02653573980031
3058,94,GUAINÍA,INIRIDA,Cultivo abandonado,2020,0.0,284.5953533657671
3059,94,GUAINÍA,MAPIRIPANA ,Cultivo abandonado,2020,0.0,-
3060,94,GUAINÍA,MORICHAL  ,Cultivo permanente,2020,19.15,3.59377987690028
3061,94,GUAINÍA,PANÁ PANÁ  ,Cultivo abandonado,2020,0.0,9.0549684712218
3062,94,GUAINÍA,PUERTO COLOMBIA ,Cultivo abandonado,2020,0.0,12.808247767406309
3063,95,GUAVIARE,CALAMAR,Cultivo permanente,2020,189.29,89.56124963838027
3064,95,GUAVIARE,EL RETORNO,Cultivo permanente,2020,1265.32,123.16222430909926
3065,95,GUAVIARE,MIRAFLORES,Cultivo permanente,2020,1060.44,51.49522826994015
3066,95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2020,711.6,528.7415847009163
3067,44,LA GUAJIRA,DIBULLA,Cultivo intermintente,2020,0.0,264.8060683255142
3068,44,LA GUAJIRA,RIOHACHA,Cultivo abandonado,2020,0.0,2259.9171812866975
3069,47,MAGDALENA,ARACATACA,Cultivo abandonado,2020,0.0,276.762429443153
3070,47,MAGDALENA,CIÉNAGA,Cultivo abandonado,2020,0.0,1318.745282127051
3071,47,MAGDALENA,FUNDACIÓN,Cultivo abandonado,2020,0.0,471.1724093973333
3072,47,MAGDALENA,SANTA MARTA ,Cultivo permanente,2020,2.07,5875.812485560042
3073,50,META,LA MACARENA,Cultivo permanente,2020,53.85,231.3179198353696
3074,50,META,LEJANÍAS,Cultivo abandonado,2020,0.0,322.51792878259903
3075,50,META,MAPIRIPÁN,Cultivo permanente,2020,130.45,117.3674099948506
3076,50,META,MESETAS,Cultivo intermintente,2020,0.0,130.3872630594805
3077,50,META,PUERTO CONCORDIA,Cultivo permanente,2020,14.02,178.6523737456211
3078,50,META,PUERTO GAITÁN,Cultivo abandonado,2020,0.0,6742.392163727108
3079,50,META,PUERTO LLERAS,Cultivo intermintente,2020,0.0,262.9884760980396
3080,50,META,PUERTO LÓPEZ,Cultivo abandonado,2020,0.0,1128.1282825304806
3081,50,META,PUERTO RICO,Cultivo permanente,2020,578.94,234.02818903340267
3082,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2020,19.49,213.12782084169996
3083,50,META,SAN MARTÍN,Cultivo abandonado,2020,0.0,602.3412325959936
3084,50,META,URIBE,Cultivo intermintente,2020,10.84,135.83630729341573
3085,50,META,VISTAHERMOSA,Cultivo permanente,2020,427.27,288.12170707500076
3086,52,NARIÑO,ANCUYA,Cultivo intermintente,2020,14.89,59.13110524531035
3087,52,NARIÑO,BARBACOAS,Cultivo permanente,2020,2569.39,258.5804373464784
3088,52,NARIÑO,BUESACO,Cultivo abandonado,2020,0.0,201.1752588975761
3089,52,NARIÑO,CONSACÁ,Cultivo abandonado,2020,0.0,77.42031505089219
3090,52,NARIÑO,CONTADERO,Cultivo abandonado,2020,0.0,59.90189191524305
3091,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2020,0.0,100.73615017990801
3092,52,NARIÑO,CUMBAL,Cultivo abandonado,2020,0.0,147.101605310401
3093,52,NARIÑO,CUMBITARA,Cultivo permanente,2020,504.04,42.19526644668093
3094,52,NARIÑO,EL CHARCO,Cultivo permanente,2020,4674.02,159.4756422338762
3095,52,NARIÑO,EL PEÑOL,Cultivo permanente,2020,36.62,56.414264824535095
3096,52,NARIÑO,EL ROSARIO,Cultivo permanente,2020,659.08,117.39668589391789
3097,52,NARIÑO,EL TAMBO,Cultivo permanente,2020,47.69,113.8112380459885
3098,52,NARIÑO,FRANCISCO PIZARRO ,Cultivo permanente,2020,316.37,42.808539857698484
3099,52,NARIÑO,IPIALES,Cultivo permanente,2020,967.25,1261.04496846701
3100,52,NARIÑO,LA FLORIDA,Cultivo intermintente,2020,14.3,85.76104941855529
3101,52,NARIÑO,LA LLANADA,Cultivo permanente,2020,86.54,37.48462578167967
3102,52,NARIÑO,LA TOLA,Cultivo permanente,2020,263.19,26.490830453600275
3103,52,NARIÑO,LEIVA,Cultivo permanente,2020,273.54,64.93090524769588
3104,52,NARIÑO,LINARES,Cultivo permanente,2020,368.25,76.66936981287964
3105,52,NARIÑO,LOS ANDES ,Cultivo permanente,2020,202.48,54.93033912632645
3106,52,NARIÑO,MAGÜÍ ,Cultivo permanente,2020,2123.03,72.8580789234486
3107,52,NARIÑO,MALLAMA ,Cultivo intermintente,2020,13.21,46.370299750570545
3108,52,NARIÑO,MOSQUERA,Cultivo permanente,2020,249.87,35.902321358957515
3109,52,NARIÑO,OLAYA HERRERA ,Cultivo permanente,2020,2898.08,81.6077493250455
3110,52,NARIÑO,POLICARPA,Cultivo permanente,2020,646.18,65.25601395387373
3111,52,NARIÑO,PUERRES,Cultivo abandonado,2020,0.0,61.214949986429026
3112,52,NARIÑO,RICAURTE,Cultivo permanente,2020,565.27,82.00817410520818
3113,52,NARIÑO,ROBERTO PAYÁN ,Cultivo permanente,2020,2940.45,45.35590308681074
3114,52,NARIÑO,SAMANIEGO,Cultivo permanente,2020,576.36,176.41297193327682
3115,52,NARIÑO,SAN PABLO,Cultivo abandonado,2020,0.0,106.22178617074057
3116,52,NARIÑO,SANDONÁ,Cultivo intermintente,2020,7.34,157.97948919215537
3117,52,NARIÑO,SANTA BÁRBARA ,Cultivo permanente,2020,426.76,125.46280440059996
3118,52,NARIÑO,SANTA CRUZ ,Cultivo permanente,2020,474.26,46.332660006956985
3119,52,NARIÑO,TUMACO,Cultivo permanente,2020,8832.92,1777.1081917703839
3120,54,NORTE DE SANTANDER,ÁBREGO,Cultivo permanente,2020,114.46,377.1186560303376
3121,54,NORTE DE SANTANDER,BUCARASICA,Cultivo intermintente,2020,41.24,37.19253692749962
3122,54,NORTE DE SANTANDER,CÁCHIRA,Cultivo abandonado,2020,0.0,74.22444639524628
3123,54,NORTE DE SANTANDER,CONVENCIÓN,Cultivo permanente,2020,2307.93,121.12308442059415
3124,54,NORTE DE SANTANDER,CÚCUTA,Cultivo permanente,2020,373.01,8655.692838787654
3125,54,NORTE DE SANTANDER,EL CARMEN,Cultivo permanente,2020,1181.89,139.14516029189917
3126,54,NORTE DE SANTANDER,EL TARRA,Cultivo permanente,2020,5916.4,97.41847408342589
3127,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2020,160.87,234.81756666876743
3128,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2020,572.5,56.57140372513206
3129,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2020,4.86,121.78274213910612
3130,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2020,32.71,135.1779273744059
3131,54,NORTE DE SANTANDER,LOURDES,Cultivo abandonado,2020,0.0,38.07624666622496
3132,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2020,17.57,863.9932304353131
3133,54,NORTE DE SANTANDER,SAN CALIXTO,Cultivo permanente,2020,1206.77,158.6759398753592
3134,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2020,4602.98,213.89511508200047
3135,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2020,4216.63,110.85603940280531
3136,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2020,19333.88,427.06850948127413
3137,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2020,0.0,135.69178257858317
3138,86,PUTUMAYO,MOCOA,Cultivo permanente,2020,18.22,616.0584145895476
3139,86,PUTUMAYO,ORITO,Cultivo permanente,2020,2212.62,469.5790730377949
3140,86,PUTUMAYO,PUERTO ASÍS,Cultivo permanente,2020,5701.55,744.9607611053325
3141,86,PUTUMAYO,PUERTO CAICEDO,Cultivo permanente,2020,1929.34,88.45510658450576
3142,86,PUTUMAYO,PUERTO GUZMÁN,Cultivo permanente,2020,1063.81,188.81604260024258
3143,86,PUTUMAYO,PUERTO LEGUÍZAMO,Cultivo permanente,2020,1390.14,168.88265989521219
3144,86,PUTUMAYO,SAN MIGUEL ,Cultivo permanente,2020,3603.69,161.8975143568665
3145,86,PUTUMAYO,SANTIAGO,Cultivo abandonado,2020,0.0,50.73425098386421
3146,86,PUTUMAYO,VALLE DEL GUAMUEZ ,Cultivo permanente,2020,3353.95,195.17489739426173
3147,86,PUTUMAYO,VILLAGARZÓN,Cultivo permanente,2020,712.86,349.2580811243305
3148,68,SANTANDER,ALBANIA,Cultivo abandonado,2020,0.0,231.31194685993643
3149,68,SANTANDER,BETULIA,Cultivo abandonado,2020,0.0,180.3841945504497
3150,68,SANTANDER,BOLÍVAR,Cultivo intermintente,2020,0.0,142.46526169482854
3151,68,SANTANDER,CHIMA,Cultivo abandonado,2020,0.0,50.04531586954211
3152,68,SANTANDER,CIMITARRA,Cultivo intermintente,2020,0.0,670.6956225462205
3153,68,SANTANDER,CONFINES,Cultivo abandonado,2020,0.0,45.78040622253475
3154,68,SANTANDER,CONTRATACIÓN,Cultivo abandonado,2020,0.0,42.66659539166461
3155,68,SANTANDER,EL CARMEN,Cultivo intermintente,2020,0.0,299.59992026641714
3156,68,SANTANDER,EL PEÑÓN,Cultivo intermintente,2020,0.0,44.652983154790114
3157,68,SANTANDER,EL PLAYÓN,Cultivo abandonado,2020,0.0,163.0202591614561
3158,68,SANTANDER,FLORIÁN,Cultivo abandonado,2020,0.0,70.38419350538071
3159,68,SANTANDER,GUAPOTÁ,Cultivo abandonado,2020,0.0,36.07102121917116
3160,68,SANTANDER,GUAVATÁ,Cultivo abandonado,2020,0.0,50.79848384789427
3161,68,SANTANDER,LA BELLEZA,Cultivo intermintente,2020,0.0,63.2568714865692
3162,68,SANTANDER,LA PAZ,Cultivo abandonado,2020,0.0,59.337768454667135
3163,68,SANTANDER,LANDÁZURI,Cultivo abandonado,2020,0.0,162.0319928198825
3164,68,SANTANDER,PALMAS DEL SOCORRO,Cultivo abandonado,2020,0.0,67.59136229800455
3165,68,SANTANDER,PUERTO PARRA,Cultivo abandonado,2020,0.0,118.1626848480386
3166,68,SANTANDER,RIONEGRO,Cultivo intermintente,2020,1.44,684.4688988954813
3167,68,SANTANDER,SABANA DE TORRES,Cultivo abandonado,2020,0.0,716.0898873479526
3168,68,SANTANDER,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2020,0.0,518.0115307183628
3169,68,SANTANDER,SANTA HELENA DEL OPÓN,Cultivo intermintente,2020,1.68,41.82789726551067
3170,68,SANTANDER,SIMACOTA,Cultivo intermintente,2020,0.0,123.27266096335282
3171,68,SANTANDER,SOCORRO,Cultivo abandonado,2020,0.0,498.3536224308043
3172,68,SANTANDER,SUCRE,Cultivo abandonado,2020,0.0,69.893593940508
3173,68,SANTANDER,VÉLEZ,Cultivo abandonado,2020,0.0,290.125907281028
3174,76,VALLE DEL CAUCA,BOLÍVAR,Cultivo permanente,2020,24.76,243.28143479282338
3175,76,VALLE DEL CAUCA,BUENAVENTURA,Cultivo permanente,2020,907.79,3994.159269295793
3176,76,VALLE DEL CAUCA,CALI,Cultivo abandonado,2020,0.0,42625.90075773976
3177,76,VALLE DEL CAUCA,CALIMA ,Cultivo permanente,2020,13.56,318.38698799712745
3178,76,VALLE DEL CAUCA,DAGUA,Cultivo permanente,2020,38.72,856.6182144244198
3179,76,VALLE DEL CAUCA,JAMUNDÍ,Cultivo intermintente,2020,953.03,2480.670464573583
3180,76,VALLE DEL CAUCA,TULUÁ,Cultivo intermintente,2020,0.0,3511.409924255927
3181,97,VAUPÉS,CARURÚ,Cultivo permanente,2020,39.33,24.881749066544888
3182,97,VAUPÉS,MITÚ,Cultivo abandonado,2020,0.0,222.42935328612344
3183,97,VAUPÉS,PACOA ,Cultivo abandonado,2020,0.0,13.398948208824136
3184,97,VAUPÉS,PAPUNAUA ,Cultivo abandonado,2020,0.0,2.3494349830244947
3185,97,VAUPÉS,TARAIRA,Cultivo abandonado,2020,0.0,17.867749220512675
3186,97,VAUPÉS,YAVARATÉ ,Cultivo abandonado,2020,0.0,3.2800083046124584
3187,99,VICHADA,CUMARIBO,Cultivo permanente,2020,120.98,275.8686715828106
3188,99,VICHADA,LA PRIMAVERA,Cultivo abandonado,2020,0.0,184.41906465336
3189,99,VICHADA,SANTA ROSALÍA,Cultivo abandonado,2020,0.0,71.61163339387991
3190,91,AMAZONAS,EL ENCANTO ,Cultivo intermintente,2021,0.0,14.41602020306273
3191,91,AMAZONAS,LA CHORRERA ,Cultivo intermintente,2021,0.0,8.742389501547754
3192,91,AMAZONAS,LA PEDRERA ,Cultivo abandonado,2021,0.0,17.954260570041704
3193,91,AMAZONAS,LA VICTORIA  ,Cultivo abandonado,2021,0.0,3.13157890267558
3194,91,AMAZONAS,MIRITÍ-PARANÁ  ,Cultivo abandonado,2021,0.0,5.624382235670076
3195,91,AMAZONAS,PUERTO ALEGRÍA ,Cultivo permanente,2021,72.76,6.847572064982418
3196,91,AMAZONAS,PUERTO ARICA ,Cultivo abandonado,2021,0.0,5.055418509230326
3197,91,AMAZONAS,SANTANDER  ,Cultivo abandonado,2021,0.0,10.1191083661342
3198,5,ANTIOQUIA,AMALFI,Cultivo permanente,2021,475.39,973.8570672787598
3199,5,ANTIOQUIA,ANORÍ,Cultivo permanente,2021,1737.4,226.23338893918307
3200,5,ANTIOQUIA,APARTADÓ,Cultivo permanente,2021,1.86,2957.141157768837
3201,5,ANTIOQUIA,ARGELIA,Cultivo abandonado,2021,0.0,87.95646565523663
3202,5,ANTIOQUIA,BRICEÑO,Cultivo permanente,2021,363.09,116.25802562329432
3203,5,ANTIOQUIA,CÁCERES,Cultivo permanente,2021,1869.62,422.8384907422845
3204,5,ANTIOQUIA,CAMPAMENTO,Cultivo permanente,2021,326.09,83.61665579519939
3205,5,ANTIOQUIA,CARACOLÍ,Cultivo abandonado,2021,0.0,62.24073579212045
3206,5,ANTIOQUIA,CAREPA,Cultivo abandonado,2021,0.0,1395.1791063114597
3207,5,ANTIOQUIA,CARMEN DE VIBORAL,Cultivo abandonado,2021,0.0,788.3027921562418
3208,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2021,3.32,2277.1446728072465
3209,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2021,12.18,1118.2078179789798
3210,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2021,0.0,178.1472853715306
3211,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2021,0.0,332.9203680072359
3212,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2021,1152.82,1186.9498168108094
3213,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2021,0.0,270.4438903766975
3214,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2021,0.0,437.5620120193359
3215,5,ANTIOQUIA,ITUANGO,Cultivo permanente,2021,1414.19,280.67870973587725
3216,5,ANTIOQUIA,MACEO,Cultivo abandonado,2021,0.0,133.1306472028139
3217,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2021,46.05,52.75218894231483
3218,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2021,5.99,231.09737284625112
3219,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2021,0.0,129.27332219515128
3220,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2021,365.53,322.42778746937256
3221,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2021,0.0,647.9166344293383
3222,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2021,0.0,730.5926496359609
3223,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2021,0.0,549.5432170056503
3224,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2021,0.0,233.61151781128055
3225,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2021,129.44,1513.0755417318735
3226,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2021,0.0,101.21294421000508
3227,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2021,1.18,1018.11221130691
3228,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2021,30.62,84.29671761635228
3229,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2021,9.12,138.32549599232894
3230,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2021,0.0,326.5132103749052
3231,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2021,0.0,262.6497639063315
3232,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2021,0.0,247.99209338476544
3233,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2021,0.0,1312.7323519607544
3234,5,ANTIOQUIA,SEGOVIA,Cultivo permanente,2021,226.86,1065.1477481539437
3235,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2021,2.56,1149.597425837077
3236,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2021,3531.32,357.49239177019746
3237,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2021,0.0,106.60121928727116
3238,5,ANTIOQUIA,TURBO,Cultivo permanente,2021,43.04,2712.7588840680087
3239,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2021,0.0,119.00159632276824
3240,5,ANTIOQUIA,URRAO,Cultivo abandonado,2021,0.0,1098.9141986061504
3241,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2021,4105.39,150.53514676231444
3242,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2021,108.57,155.59130535455822
3243,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2021,0.0,97.40725411454932
3244,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2021,77.69,83.81957474568321
