,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,Categoría cultivo,AÑO,Hectáreas cultivadas,IICA,Categoría IICA
1379,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,Cultivo permanente,2021,1040.35,0.32,Bajo
1380,27,CHOCÓ,27745,SIPÍ,Cultivo permanente,2021,382.06,0.03,Bajo
1381,27,CHOCÓ,27787,TADÓ,Cultivo abandonado,2021,0.0,0.15,Bajo
1382,27,CHOCÓ,27800,UNGUÍA,Cultivo permanente,2021,417.48,0.13,Bajo
1383,27,CHOCÓ,27810,UNIÓN PANAMERICANA ,Cultivo abandonado,2021,0.0,0.03,Bajo
1384,23,CÓRDOBA,23350,LA APARTADA,Cultivo abandonado,2021,0.0,0.15,Bajo
1385,23,CÓRDOBA,23466,MONTELÍBANO,Cultivo permanente,2021,1143.27,0.15,Bajo
1386,23,CÓRDOBA,23580,PUERTO LIBERTADOR,Cultivo permanente,2021,1374.26,0.14,Bajo
1387,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,Cultivo permanente,2021,575.76,0.31,Bajo
1388,23,CÓRDOBA,23807,TIERRALTA,Cultivo permanente,2021,2379.48,0.18,Bajo
1389,23,CÓRDOBA,23855,VALENCIA,Cultivo permanente,2021,7.65,0.03,Bajo
1390,25,CUNDINAMARCA,25148,CAPARRAPÍ,Cultivo abandonado,2021,0.0,0.01,Bajo
1391,25,CUNDINAMARCA,25518,PAIME,Cultivo abandonado,2021,0.0,0.0,Bajo
1392,25,CUNDINAMARCA,25823,TOPAIPÍ,Cultivo abandonado,2021,0.0,0.02,Bajo
1393,25,CUNDINAMARCA,25885,YACOPÍ,Cultivo abandonado,2021,0.0,0.01,Bajo
1394,94,GUAINÍA,94343,BARRANCO MINA ,Cultivo abandonado,2021,0.0,0.03,Bajo
1395,94,GUAINÍA,94001,INIRIDA,Cultivo abandonado,2021,0.0,0.01,Bajo
1396,95,GUAVIARE,95015,CALAMAR,Cultivo permanente,2021,202.59,0.09,Bajo
1397,95,GUAVIARE,95025,EL RETORNO,Cultivo permanente,2021,1648.79,0.18,Bajo
1398,95,GUAVIARE,95200,MIRAFLORES,Cultivo permanente,2021,1297.25,0.15,Bajo
1399,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2021,1286.59,0.13,Bajo
1400,44,LA GUAJIRA,44090,DIBULLA,Cultivo intermintente,2021,0.0,0.05,Bajo
1401,44,LA GUAJIRA,44001,RIOHACHA,Cultivo abandonado,2021,0.0,0.04,Bajo
1402,47,MAGDALENA,47053,ARACATACA,Cultivo abandonado,2021,0.0,0.02,Bajo
1403,47,MAGDALENA,47189,CIÉNAGA,Cultivo abandonado,2021,0.0,0.02,Bajo
1404,47,MAGDALENA,47288,FUNDACIÓN,Cultivo abandonado,2021,0.0,0.02,Bajo
1405,47,MAGDALENA,47001,SANTA MARTA ,Cultivo permanente,2021,2.49,0.03,Bajo
1406,50,META,50350,LA MACARENA,Cultivo permanente,2021,73.8,0.28,Bajo
1407,50,META,50400,LEJANÍAS,Cultivo abandonado,2021,0.0,0.14,Bajo
1408,50,META,50325,MAPIRIPÁN,Cultivo permanente,2021,284.57,0.07,Bajo
1409,50,META,50330,MESETAS,Cultivo intermintente,2021,0.0,0.84,Medio
1410,50,META,50450,PUERTO CONCORDIA,Cultivo permanente,2021,14.21,0.07,Bajo
1411,50,META,50568,PUERTO GAITÁN,Cultivo abandonado,2021,0.0,0.04,Bajo
1412,50,META,50577,PUERTO LLERAS,Cultivo intermintente,2021,0.0,0.02,Bajo
1413,50,META,50573,PUERTO LÓPEZ,Cultivo abandonado,2021,0.0,0.02,Bajo
1414,50,META,50590,PUERTO RICO,Cultivo permanente,2021,745.97,0.31,Bajo
1415,50,META,50683,SAN JUAN DE ARAMA,Cultivo permanente,2021,15.7,0.02,Bajo
1416,50,META,50689,SAN MARTÍN,Cultivo abandonado,2021,0.0,0.06,Bajo
1417,50,META,50370,URIBE,Cultivo intermintente,2021,0.0,0.22,Bajo
1418,50,META,50711,VISTAHERMOSA,Cultivo permanente,2021,505.57,0.09,Bajo
1419,52,NARIÑO,52036,ANCUYA,Cultivo intermintente,2021,56.07,0.03,Bajo
1420,52,NARIÑO,52079,BARBACOAS,Cultivo permanente,2021,3463.17,0.27,Bajo
1421,52,NARIÑO,52110,BUESACO,Cultivo abandonado,2021,0.0,0.01,Bajo
1422,52,NARIÑO,52207,CONSACÁ,Cultivo abandonado,2021,0.0,0.01,Bajo
1423,52,NARIÑO,52210,CONTADERO,Cultivo abandonado,2021,0.0,0.07,Bajo
1424,52,NARIÑO,52215,CÓRDOBA,Cultivo abandonado,2021,0.0,0.02,Bajo
1425,52,NARIÑO,52227,CUMBAL,Cultivo abandonado,2021,0.0,0.06,Bajo
1426,52,NARIÑO,52233,CUMBITARA,Cultivo permanente,2021,1387.76,0.36,Bajo
1427,52,NARIÑO,52250,EL CHARCO,Cultivo permanente,2021,8952.35,0.65,Medio bajo
1428,52,NARIÑO,52254,EL PEÑOL,Cultivo permanente,2021,79.38,0.08,Bajo
1429,52,NARIÑO,52256,EL ROSARIO,Cultivo permanente,2021,1576.82,0.11,Bajo
1430,52,NARIÑO,52260,EL TAMBO,Cultivo permanente,2021,115.58,0.03,Bajo
1431,52,NARIÑO,52520,FRANCISCO PIZARRO ,Cultivo permanente,2021,501.53,0.08,Bajo
1432,52,NARIÑO,52356,IPIALES,Cultivo permanente,2021,1282.11,0.07,Bajo
1433,52,NARIÑO,52381,LA FLORIDA,Cultivo intermintente,2021,40.87,0.24,Bajo
1434,52,NARIÑO,52385,LA LLANADA,Cultivo permanente,2021,142.44,0.02,Bajo
1435,52,NARIÑO,52390,LA TOLA,Cultivo permanente,2021,661.19,0.57,Medio bajo
1436,52,NARIÑO,52405,LEIVA,Cultivo permanente,2021,642.48,0.5,Medio bajo
1437,52,NARIÑO,52411,LINARES,Cultivo permanente,2021,568.55,0.04,Bajo
1438,52,NARIÑO,52418,LOS ANDES ,Cultivo permanente,2021,446.07,0.03,Bajo
1439,52,NARIÑO,52427,MAGÜÍ ,Cultivo permanente,2021,3363.19,0.57,Medio bajo
1440,52,NARIÑO,52435,MALLAMA ,Cultivo intermintente,2021,20.81,0.16,Bajo
1441,52,NARIÑO,52473,MOSQUERA,Cultivo permanente,2021,474.07,0.14,Bajo
1442,52,NARIÑO,52490,OLAYA HERRERA ,Cultivo permanente,2021,6040.57,0.38,Bajo
1443,52,NARIÑO,52540,POLICARPA,Cultivo permanente,2021,1471.86,0.25,Bajo
1444,52,NARIÑO,52573,PUERRES,Cultivo abandonado,2021,0.0,0.01,Bajo
1445,52,NARIÑO,52612,RICAURTE,Cultivo permanente,2021,839.1,0.11,Bajo
1446,52,NARIÑO,52621,ROBERTO PAYÁN ,Cultivo permanente,2021,3059.39,1.52,Muy Alto
1447,52,NARIÑO,52678,SAMANIEGO,Cultivo permanente,2021,773.87,0.12,Bajo
1448,52,NARIÑO,52693,SAN PABLO,Cultivo abandonado,2021,0.0,0.05,Bajo
1449,52,NARIÑO,52683,SANDONÁ,Cultivo intermintente,2021,22.59,0.01,Bajo
1450,52,NARIÑO,52696,SANTA BÁRBARA ,Cultivo permanente,2021,1595.08,0.18,Bajo
1451,52,NARIÑO,52699,SANTA CRUZ ,Cultivo permanente,2021,829.93,0.07,Bajo
1452,52,NARIÑO,52835,TUMACO,Cultivo permanente,2021,18109.11,0.69,Medio bajo
1453,54,NORTE DE SANTANDER,54003,ÁBREGO,Cultivo permanente,2021,88.82,0.14,Bajo
1454,54,NORTE DE SANTANDER,54109,BUCARASICA,Cultivo intermintente,2021,4.87,0.09,Bajo
1455,54,NORTE DE SANTANDER,54128,CÁCHIRA,Cultivo abandonado,2021,0.0,0.0,Bajo
1456,54,NORTE DE SANTANDER,54206,CONVENCIÓN,Cultivo permanente,2021,2004.46,0.35,Bajo
1457,54,NORTE DE SANTANDER,54001,CÚCUTA,Cultivo permanente,2021,478.86,0.05,Bajo
1458,54,NORTE DE SANTANDER,54245,EL CARMEN,Cultivo permanente,2021,887.6,0.27,Bajo
1459,54,NORTE DE SANTANDER,54250,EL TARRA,Cultivo permanente,2021,6248.08,0.27,Bajo
1460,54,NORTE DE SANTANDER,54261,EL ZULIA,Cultivo permanente,2021,220.16,0.06,Bajo
1461,54,NORTE DE SANTANDER,54344,HACARÍ,Cultivo permanente,2021,531.94,0.55,Medio bajo
1462,54,NORTE DE SANTANDER,54385,LA ESPERANZA,Cultivo intermintente,2021,4.72,0.01,Bajo
1463,54,NORTE DE SANTANDER,54398,LA PLAYA,Cultivo intermintente,2021,25.99,0.25,Bajo
1464,54,NORTE DE SANTANDER,54418,LOURDES,Cultivo abandonado,2021,0.0,0.0,Bajo
1465,54,NORTE DE SANTANDER,54498,OCAÑA,Cultivo permanente,2021,24.24,0.04,Bajo
1466,54,NORTE DE SANTANDER,54670,SAN CALIXTO,Cultivo permanente,2021,965.93,0.56,Medio bajo
1467,54,NORTE DE SANTANDER,54720,SARDINATA,Cultivo permanente,2021,5135.03,0.4,Bajo
1468,54,NORTE DE SANTANDER,54800,TEORAMA,Cultivo permanente,2021,3714.85,0.46,Medio bajo
1469,54,NORTE DE SANTANDER,54810,TIBÚ,Cultivo permanente,2021,22229.6,1.09,Alto
1470,54,NORTE DE SANTANDER,54820,TOLEDO,Cultivo abandonado,2021,0.0,0.07,Bajo
1471,86,PUTUMAYO,86001,MOCOA,Cultivo permanente,2021,44.97,0.02,Bajo
1472,86,PUTUMAYO,86320,ORITO,Cultivo permanente,2021,4421.85,0.2,Bajo
1473,86,PUTUMAYO,86568,PUERTO ASÍS,Cultivo permanente,2021,7469.92,0.31,Bajo
1474,86,PUTUMAYO,86569,PUERTO CAICEDO,Cultivo permanente,2021,2727.81,0.23,Bajo
1475,86,PUTUMAYO,86571,PUERTO GUZMÁN,Cultivo permanente,2021,1457.47,0.11,Bajo
1476,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,Cultivo permanente,2021,1924.43,0.22,Bajo
1477,86,PUTUMAYO,86757,SAN MIGUEL ,Cultivo permanente,2021,4106.15,0.26,Bajo
1478,86,PUTUMAYO,86760,SANTIAGO,Cultivo abandonado,2021,0.0,0.01,Bajo
1479,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ ,Cultivo permanente,2021,4694.37,0.27,Bajo
1480,86,PUTUMAYO,86885,VILLAGARZÓN,Cultivo permanente,2021,1358.24,0.12,Bajo
1481,68,SANTANDER,68020,ALBANIA,Cultivo abandonado,2021,0.0,0.0,Bajo
1482,68,SANTANDER,68092,BETULIA,Cultivo abandonado,2021,0.0,0.0,Bajo
1483,68,SANTANDER,68101,BOLÍVAR,Cultivo intermintente,2021,3.04,0.22,Bajo
1484,68,SANTANDER,68176,CHIMA,Cultivo abandonado,2021,0.0,0.0,Bajo
1485,68,SANTANDER,68190,CIMITARRA,Cultivo intermintente,2021,4.68,0.03,Bajo
1486,68,SANTANDER,68209,CONFINES,Cultivo abandonado,2021,0.0,0.03,Bajo
1487,68,SANTANDER,68211,CONTRATACIÓN,Cultivo abandonado,2021,0.0,0.0,Bajo
1488,68,SANTANDER,68235,EL CARMEN,Cultivo intermintente,2021,0.0,0.0,Bajo
1489,68,SANTANDER,68250,EL PEÑÓN,Cultivo intermintente,2021,0.0,0.05,Bajo
1490,68,SANTANDER,68255,EL PLAYÓN,Cultivo abandonado,2021,0.0,0.03,Bajo
1491,68,SANTANDER,68271,FLORIÁN,Cultivo abandonado,2021,0.0,0.03,Bajo
1492,68,SANTANDER,68322,GUAPOTÁ,Cultivo abandonado,2021,0.0,0.0,Bajo
1493,68,SANTANDER,68324,GUAVATÁ,Cultivo abandonado,2021,0.0,0.0,Bajo
1494,68,SANTANDER,68377,LA BELLEZA,Cultivo intermintente,2021,0.0,0.03,Bajo
1495,68,SANTANDER,68397,LA PAZ,Cultivo abandonado,2021,0.0,0.0,Bajo
1496,68,SANTANDER,68385,LANDÁZURI,Cultivo abandonado,2021,0.0,0.02,Bajo
1497,68,SANTANDER,68524,PALMAS DEL SOCORRO,Cultivo abandonado,2021,0.0,0.0,Bajo
1498,68,SANTANDER,68573,PUERTO PARRA,Cultivo abandonado,2021,0.0,0.0,Bajo
1499,68,SANTANDER,68615,RIONEGRO,Cultivo intermintente,2021,0.0,0.06,Bajo
1500,68,SANTANDER,68655,SABANA DE TORRES,Cultivo abandonado,2021,0.0,0.02,Bajo
1501,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2021,0.0,0.01,Bajo
1502,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,Cultivo intermintente,2021,2.4,0.03,Bajo
1503,68,SANTANDER,68745,SIMACOTA,Cultivo intermintente,2021,0.0,0.01,Bajo
1504,68,SANTANDER,68755,SOCORRO,Cultivo abandonado,2021,0.0,0.0,Bajo
1505,68,SANTANDER,68773,SUCRE,Cultivo abandonado,2021,0.0,0.02,Bajo
1506,68,SANTANDER,68861,VÉLEZ,Cultivo abandonado,2021,0.0,0.02,Bajo
1507,76,VALLE DEL CAUCA,76100,BOLÍVAR,Cultivo permanente,2021,77.41,0.04,Bajo
1508,76,VALLE DEL CAUCA,76109,BUENAVENTURA,Cultivo permanente,2021,1273.69,0.2,Bajo
1509,76,VALLE DEL CAUCA,76001,CALI,Cultivo abandonado,2021,0.0,0.05,Bajo
1510,76,VALLE DEL CAUCA,76126,CALIMA ,Cultivo permanente,2021,45.1,0.05,Bajo
1511,76,VALLE DEL CAUCA,76233,DAGUA,Cultivo permanente,2021,33.93,0.02,Bajo
1512,76,VALLE DEL CAUCA,76364,JAMUNDÍ,Cultivo intermintente,2021,1159.51,0.11,Bajo
1513,76,VALLE DEL CAUCA,76834,TULUÁ,Cultivo intermintente,2021,0.0,0.07,Bajo
1514,97,VAUPÉS,97161,CARURÚ,Cultivo permanente,2021,28.81,0.03,Bajo
1515,97,VAUPÉS,97001,MITÚ,Cultivo abandonado,2021,0.0,0.01,Bajo
1516,97,VAUPÉS,97666,TARAIRA,Cultivo abandonado,2021,0.0,0.0,Bajo
1517,99,VICHADA,99773,CUMARIBO,Cultivo permanente,2021,310.83,0.01,Bajo
1518,99,VICHADA,99524,LA PRIMAVERA,Cultivo abandonado,2021,0.0,0.0,Bajo
1519,99,VICHADA,99624,SANTA ROSALÍA,Cultivo abandonado,2021,0.0,0.02,Bajo
