,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Kilogramos incautadas
2895,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2006,942.5
2896,13,BOLÍVAR,13074,BARRANCO DE LOBA,2006,900.0
2897,13,BOLÍVAR,13160,CANTAGALLO,2006,300.0
2898,13,BOLÍVAR,13458,MONTECRISTO,2006,18.0
2899,13,BOLÍVAR,13473,MORALES,2006,0.0
2900,13,BOLÍVAR,13600,RIOVIEJO,2006,0.0
2901,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2006,0.0
2902,13,BOLÍVAR,13670,SAN PABLO,2006,983.0
2903,13,BOLÍVAR,13683,SANTA ROSA,2006,488.0
2904,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2006,0.0
2905,13,BOLÍVAR,13744,SIMITÍ,2006,0.0
2906,13,BOLÍVAR,13810,TIQUISIO ,2006,3375.12
2907,15,BOYACÁ,15176,CHIQUINQUIRÁ,2006,402.0
2908,15,BOYACÁ,15218,COVARACHÍA,2006,0.0
2909,15,BOYACÁ,15299,GARAGOA,2006,0.0
2910,15,BOYACÁ,15425,MACANAL,2006,0.0
2911,15,BOYACÁ,15442,MARIPÍ,2006,10.0
2912,15,BOYACÁ,15455,MIRAFLORES,2006,0.0
2913,15,BOYACÁ,15480,MUZO,2006,240.0
2914,15,BOYACÁ,15507,OTANCHE,2006,631.5
2915,15,BOYACÁ,15531,PAUNA,2006,527.0
2916,15,BOYACÁ,15572,PUERTO BOYACÁ,2006,0.0
2917,15,BOYACÁ,15580,QUÍPAMA,2006,0.0
2918,15,BOYACÁ,15681,SAN PABLO DE BORBUR,2006,0.0
2919,15,BOYACÁ,15832,TUNUNGUÁ,2006,125.0
2920,17,CALDAS,17001,MANIZALES,2006,0.0
2921,17,CALDAS,17541,PENSILVANIA,2006,388.0
2922,17,CALDAS,17653,SALAMINA,2006,0.0
2923,17,CALDAS,17662,SAMANÁ,2006,3188.0
2924,18,CAQUETÁ,18001,FLORENCIA,2006,0.0
2925,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2006,0.0
2926,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2006,869.0
2927,18,CAQUETÁ,18205,CURILLO,2006,0.0
2928,18,CAQUETÁ,18256,EL PAUJIL,2006,187.0
2929,18,CAQUETÁ,18410,MONTAÑITA,2006,1613.0
2930,18,CAQUETÁ,18460,MILÁN,2006,150.0
2931,18,CAQUETÁ,18479,MORELIA,2006,250.0
2932,18,CAQUETÁ,18592,PUERTO RICO,2006,12.5
2933,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2006,4145.0
2934,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2006,1025.0
2935,18,CAQUETÁ,18756,SOLANO,2006,0.0
2936,18,CAQUETÁ,18785,SOLITA,2006,0.0
2937,18,CAQUETÁ,18860,VALPARAÍSO,2006,0.0
2938,19,CAUCA,19001,POPAYÁN,2006,64.62
2939,19,CAUCA,19022,ALMAGUER,2006,1821.0
2940,19,CAUCA,19050,ARGELIA,2006,4150.0
2941,19,CAUCA,19075,BALBOA,2006,7530.0
2942,19,CAUCA,19100,BOLÍVAR,2006,3150.55
2943,19,CAUCA,19137,CALDONO,2006,0.0
2944,19,CAUCA,19142,CALOTO,2006,15.0
2945,19,CAUCA,19212,CORINTO,2006,4175.0
2946,19,CAUCA,19256,EL TAMBO,2006,100.0
2947,19,CAUCA,19290,FLORENCIA,2006,150.0
2948,19,CAUCA,19318,GUAPI,2006,9600.0
2949,19,CAUCA,19355,INZÁ,2006,0.0
2950,19,CAUCA,19392,LA SIERRA,2006,131.0
2951,19,CAUCA,19397,LA VEGA,2006,7125.0
2952,19,CAUCA,19450,MERCADERES,2006,2961.05
2953,19,CAUCA,19455,MIRANDA,2006,6250.0
2954,19,CAUCA,19517,PÁEZ ,2006,750.0
2955,19,CAUCA,19532,PATÍA  ,2006,6662.0
2956,19,CAUCA,19533,PIAMONTE,2006,1000.0
2957,19,CAUCA,19622,ROSAS,2006,0.0
2958,19,CAUCA,19698,SANTANDER DE QUILICHAO,2006,0.0
2959,19,CAUCA,19743,SILVIA,2006,0.0
2960,19,CAUCA,19780,SUÁREZ,2006,0.0
2961,19,CAUCA,19809,TIMBIQUÍ,2006,3525.0
2962,19,CAUCA,19821,TORIBÍO,2006,3312.0
2963,20,CESAR,20517,PAILITAS,2006,0.0
2964,23,CÓRDOBA,23466,MONTELÍBANO,2006,250.0
2965,23,CÓRDOBA,23580,PUERTO LIBERTADOR,2006,3990.016
2966,23,CÓRDOBA,23807,TIERRALTA,2006,41883.597
2967,25,CUNDINAMARCA,25518,PAIME,2006,774.0
2968,25,CUNDINAMARCA,25718,SASAIMA,2006,0.0
2969,25,CUNDINAMARCA,25823,TOPAIPÍ,2006,275.0
2970,25,CUNDINAMARCA,25839,UBALÁ,2006,0.0
2971,25,CUNDINAMARCA,25871,VILLAGÓMEZ,2006,0.0
2972,25,CUNDINAMARCA,25885,YACOPÍ,2006,604.0
2973,41,HUILA,41006,ACEVEDO,2006,0.0
2974,41,HUILA,41396,LA PLATA,2006,0.0
2975,41,HUILA,41548,PITAL,2006,0.0
2976,41,HUILA,41668,SAN AGUSTÍN,2006,0.0
2977,44,LA GUAJIRA,44001,RIOHACHA,2006,2000.0
2978,44,LA GUAJIRA,44090,DIBULLA,2006,2526.0
2979,47,MAGDALENA,47001,SANTA MARTA ,2006,2665.0
2980,47,MAGDALENA,47189,CIÉNAGA,2006,1600.0
2981,50,META,50251,EL CASTILLO,2006,0.0
2982,50,META,50325,MAPIRIPÁN,2006,0.0
2983,50,META,50350,LA MACARENA,2006,4040.0
2984,50,META,50370,URIBE,2006,0.0
2985,50,META,50400,LEJANÍAS,2006,0.0
2986,50,META,50450,PUERTO CONCORDIA,2006,600.0
2987,50,META,50577,PUERTO LLERAS,2006,1875.0
2988,50,META,50683,SAN JUAN DE ARAMA,2006,38.0
2989,50,META,50689,SAN MARTÍN,2006,955.0
2990,50,META,50711,VISTAHERMOSA,2006,25483.0
2991,52,NARIÑO,52001,PASTO,2006,2437.0
2992,52,NARIÑO,52051,ARBOLEDA ,2006,0.0
2993,52,NARIÑO,52079,BARBACOAS,2006,1815.0
2994,52,NARIÑO,52203,COLÓN ,2006,0.0
2995,52,NARIÑO,52215,CÓRDOBA,2006,0.0
2996,52,NARIÑO,52233,CUMBITARA,2006,1950.316
2997,52,NARIÑO,52250,EL CHARCO,2006,3600.0
2998,52,NARIÑO,52256,EL ROSARIO,2006,36001.5
2999,52,NARIÑO,52258,EL TABLÓN,2006,0.0
3000,52,NARIÑO,52260,EL TAMBO,2006,42312.208
3001,52,NARIÑO,52390,LA TOLA,2006,4575.0
3002,52,NARIÑO,52399,LA UNIÓN,2006,187.5
3003,52,NARIÑO,52405,LEIVA,2006,9872.801
3004,52,NARIÑO,52411,LINARES,2006,1000.0
3005,52,NARIÑO,52418,LOS ANDES ,2006,3900.0
3006,52,NARIÑO,52427,MAGÜÍ ,2006,410.0
3007,52,NARIÑO,52473,MOSQUERA,2006,1950.0
3008,52,NARIÑO,52490,OLAYA HERRERA ,2006,1809.0
3009,52,NARIÑO,52540,POLICARPA,2006,14849.44
3010,52,NARIÑO,52621,ROBERTO PAYÁN ,2006,1250.0
3011,52,NARIÑO,52678,SAMANIEGO,2006,3125.0
3012,52,NARIÑO,52687,SAN LORENZO,2006,0.0
3013,52,NARIÑO,52696,SANTA BÁRBARA ,2006,3112.0
3014,52,NARIÑO,52786,TAMINANGO,2006,3552.5
3015,52,NARIÑO,52835,TUMACO,2006,70667.0
3016,54,NORTE DE SANTANDER,54128,CÁCHIRA,2006,250.0
3017,54,NORTE DE SANTANDER,54172,CHINÁCOTA,2006,0.0
3018,54,NORTE DE SANTANDER,54206,CONVENCIÓN,2006,0.0
3019,54,NORTE DE SANTANDER,54245,EL CARMEN,2006,0.0
3020,54,NORTE DE SANTANDER,54250,EL TARRA,2006,0.0
3021,54,NORTE DE SANTANDER,54261,EL ZULIA,2006,175.0
3022,54,NORTE DE SANTANDER,54344,HACARÍ,2006,1387.0
3023,54,NORTE DE SANTANDER,54385,LA ESPERANZA,2006,1966.34
3024,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,2006,0.0
3025,54,NORTE DE SANTANDER,54670,SAN CALIXTO,2006,0.0
3026,54,NORTE DE SANTANDER,54720,SARDINATA,2006,37.0
3027,54,NORTE DE SANTANDER,54800,TEORAMA,2006,2600.0
3028,54,NORTE DE SANTANDER,54810,TIBÚ,2006,1470.0
3029,63,QUINDIO,63470,MONTENEGRO,2006,0.0
3030,68,SANTANDER,68081,BARRANCABERMEJA,2006,0.0
3031,68,SANTANDER,68101,BOLÍVAR,2006,650.691
3032,68,SANTANDER,68190,CIMITARRA,2006,500.0
3033,68,SANTANDER,68250,EL PEÑÓN,2006,65.03
3034,68,SANTANDER,68255,EL PLAYÓN,2006,0.0
3035,68,SANTANDER,68266,ENCISO,2006,0.0
3036,68,SANTANDER,68271,FLORIÁN,2006,325.0
3037,68,SANTANDER,68385,LANDÁZURI,2006,1337.5
3038,68,SANTANDER,68615,RIONEGRO,2006,0.0
3039,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2006,12000.0
3040,68,SANTANDER,68773,SUCRE,2006,35.0
3041,76,VALLE DEL CAUCA,76001,CALI,2006,0.0
3042,76,VALLE DEL CAUCA,76100,BOLÍVAR,2006,0.0
3043,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2006,500.0
3044,76,VALLE DEL CAUCA,76111,BUGA,2006,0.0
3045,76,VALLE DEL CAUCA,76147,CARTAGO,2006,0.0
3046,76,VALLE DEL CAUCA,76233,DAGUA,2006,0.0
3047,76,VALLE DEL CAUCA,76275,FLORIDA,2006,150.0
3048,81,ARAUCA,81001,ARAUCA,2006,20000.0
3049,81,ARAUCA,81065,ARAUQUITA,2006,1163.0
3050,81,ARAUCA,81300,FORTUL,2006,0.0
3051,81,ARAUCA,81736,SARAVENA,2006,180.0
3052,81,ARAUCA,81794,TAME,2006,2625.0
3053,86,PUTUMAYO,86001,MOCOA,2006,420.0
3054,86,PUTUMAYO,86320,ORITO,2006,432.0
3055,86,PUTUMAYO,86568,PUERTO ASÍS,2006,3744.5
3056,86,PUTUMAYO,86569,PUERTO CAICEDO,2006,360.0
3057,86,PUTUMAYO,86571,PUERTO GUZMÁN,2006,35.0
3058,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,2006,2090.0
3059,86,PUTUMAYO,86755,SAN FRANCISCO,2006,0.0
3060,86,PUTUMAYO,86757,SAN MIGUEL ,2006,10756.0
3061,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ ,2006,2259.9
3062,86,PUTUMAYO,86885,VILLAGARZÓN,2006,2947.5
3063,91,AMAZONAS,91001,LETICIA,2006,0.0
3064,91,AMAZONAS,91263,EL ENCANTO ,2006,125.0
3065,91,AMAZONAS,91540,PUERTO NARIÑO,2006,0.0
3066,91,AMAZONAS,91798,TARAPACÁ ,2006,0.0
3067,94,GUAINIA,94001,INIRIDA,2006,3950.024
3068,94,GUAINIA,94343,BARRANCO MINA ,2006,1200.0
3069,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,2006,14760.0
3070,95,GUAVIARE,95025,EL RETORNO,2006,10414.0
3071,95,GUAVIARE,95200,MIRAFLORES,2006,42338.0
3072,97,VAUPES,97161,CARURÚ,2006,1250.0
3073,99,VICHADA,99001,PUERTO CARREÑO,2006,0.0
3074,99,VICHADA,99524,LA PRIMAVERA,2006,275.0
3075,99,VICHADA,99773,CUMARIBO,2006,74302.0
3076,5,ANTIOQUIA,5001,MEDELLÍN,2006,0.0
3077,5,ANTIOQUIA,5031,AMALFI,2006,50.0
3078,5,ANTIOQUIA,5038,ANGOSTURA,2006,0.0
3079,5,ANTIOQUIA,5040,ANORÍ,2006,455.0
3080,5,ANTIOQUIA,5045,APARTADÓ,2006,0.0
3081,5,ANTIOQUIA,5055,ARGELIA,2006,0.0
3082,5,ANTIOQUIA,5107,BRICEÑO,2006,1642.5
3083,5,ANTIOQUIA,5134,CAMPAMENTO,2006,0.0
3084,5,ANTIOQUIA,5138,CAÑASGORDAS,2006,0.0
3085,5,ANTIOQUIA,5142,CARACOLÍ,2006,1565.0
3086,5,ANTIOQUIA,5145,CARAMANTA,2006,0.0
3087,5,ANTIOQUIA,5234,DABEIBA,2006,0.0
3088,5,ANTIOQUIA,5310,GÓMEZ PLATA,2006,0.0
3089,5,ANTIOQUIA,5360,ITAGÜÍ,2006,187.0
3090,5,ANTIOQUIA,5361,ITUANGO,2006,625.0
3091,5,ANTIOQUIA,5411,LIBORINA,2006,320.0
3092,5,ANTIOQUIA,5480,MUTATÁ,2006,0.0
3093,5,ANTIOQUIA,5543,PEQUE,2006,0.0
3094,5,ANTIOQUIA,5585,PUERTO NARE,2006,250.0
3095,5,ANTIOQUIA,5591,PUERTO TRIUNFO,2006,0.0
3096,5,ANTIOQUIA,5604,REMEDIOS,2006,330.0
3097,5,ANTIOQUIA,5649,SAN CARLOS,2006,0.0
3098,5,ANTIOQUIA,5660,SAN LUIS,2006,0.0
3099,5,ANTIOQUIA,5736,SEGOVIA,2006,1275.0
3100,5,ANTIOQUIA,5756,SONSÓN,2006,0.0
3101,5,ANTIOQUIA,5819,TOLEDO,2006,435.0
3102,5,ANTIOQUIA,5842,URAMITA,2006,0.0
3103,5,ANTIOQUIA,5858,VEGACHÍ,2006,4020.0
3104,5,ANTIOQUIA,5885,YALÍ,2006,472.0
3105,5,ANTIOQUIA,5887,YARUMAL,2006,0.0
3106,5,ANTIOQUIA,5890,YOLOMBÓ,2006,0.0
3107,11,BOGOTÁ D.C.,11001,BOGOTÁ D.C.,2006,0.0
3108,13,BOLÍVAR,13001,CARTAGENA DE INDIAS ,2006,0.0
3109,13,BOLÍVAR,13006,ACHÍ,2006,750.0
3110,13,BOLÍVAR,13042,ARENAL,2006,37.0
3111,13,BOLÍVAR,13442,MARIA LA BAJA,2006,0.0
3112,13,BOLÍVAR,13468,MOMPÓS,2006,0.0
3113,13,BOLÍVAR,13580,REGIDOR,2006,0.0
3114,13,BOLÍVAR,13654,SAN JACINTO,2006,0.0
3115,15,BOYACÁ,15001,TUNJA,2006,0.0
3116,15,BOYACÁ,15047,AQUITANIA,2006,0.0
3117,15,BOYACÁ,15106,BRICEÑO,2006,0.0
3118,15,BOYACÁ,15109,BUENAVISTA,2006,0.0
3119,15,BOYACÁ,15223,CUBARÁ,2006,0.0
3120,15,BOYACÁ,15236,CHIVOR,2006,0.0
3121,15,BOYACÁ,15667,SAN LUIS DE GACENO,2006,130.0
3122,15,BOYACÁ,15686,SANTANA,2006,0.02
3123,17,CALDAS,17380,LA DORADA,2006,0.0
3124,17,CALDAS,17444,MARQUETALIA,2006,12.0
3125,17,CALDAS,17495,NORCASIA,2006,0.0
3126,17,CALDAS,17867,VICTORIA,2006,1.0
3127,18,CAQUETÁ,18029,ALBANIA,2006,0.0
3128,18,CAQUETÁ,18247,EL DONCELLO,2006,178.0
3129,19,CAUCA,19110,BUENOS AIRES,2006,0.0
3130,19,CAUCA,19130,CAJIBÍO,2006,0.0
3131,19,CAUCA,19364,JAMBALÓ,2006,0.0
3132,19,CAUCA,19418,LÓPEZ,2006,0.0
3133,19,CAUCA,19473,MORALES,2006,0.0
3134,19,CAUCA,19513,PADILLA,2006,0.0
3135,19,CAUCA,19585,PURACÉ ,2006,0.0
3136,19,CAUCA,19693,SAN SEBASTIÁN,2006,0.0
3137,19,CAUCA,19701,SANTA ROSA,2006,3750.0
3138,19,CAUCA,19785,SUCRE,2006,0.0
3139,19,CAUCA,19807,TIMBÍO,2006,0.0
3140,20,CESAR,20001,VALLEDUPAR,2006,0.0
3141,20,CESAR,20011,AGUACHICA,2006,0.0
3142,20,CESAR,20013,AGUSTÍN CODAZZI,2006,4592.0
3143,20,CESAR,20238,EL COPEY,2006,0.0
3144,20,CESAR,20710,SAN ALBERTO,2006,300.0
3145,23,CÓRDOBA,23001,MONTERÍA,2006,0.0
3146,23,CÓRDOBA,23068,AYAPEL,2006,0.0
3147,23,CÓRDOBA,23079,BUENAVISTA,2006,0.0
3148,23,CÓRDOBA,23350,LA APARTADA,2006,0.0
3149,23,CÓRDOBA,23417,LORICA,2006,29320.0
3150,23,CÓRDOBA,23570,PUEBLO NUEVO,2006,0.0
3151,23,CÓRDOBA,23855,VALENCIA,2006,0.0
3152,25,CUNDINAMARCA,25269,FACATATIVÁ,2006,0.0
3153,25,CUNDINAMARCA,25513,PACHO,2006,1500.0
3154,25,CUNDINAMARCA,25530,PARATEBUENO,2006,0.0
3155,25,CUNDINAMARCA,25572,PUERTO SALGAR,2006,0.0
3156,25,CUNDINAMARCA,25875,VILLETA,2006,0.0
3157,27,CHOCÓ,27001,QUIBDÓ,2006,650.0
3158,27,CHOCÓ,27073,BAGADÓ,2006,0.0
3159,27,CHOCÓ,27075,BAHÍA SOLANO ,2006,0.0
3160,27,CHOCÓ,27077,BAJO BAUDÓ  ,2006,750.0
3161,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,2006,0.0
3162,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,2006,0.0
3163,27,CHOCÓ,27361,ISTMINA,2006,0.0
3164,27,CHOCÓ,27413,LLORÓ,2006,0.0
3165,27,CHOCÓ,27430,MEDIO BAUDÓ ,2006,0.0
3166,27,CHOCÓ,27491,NÓVITA,2006,0.0
3167,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,2006,0.0
3168,27,CHOCÓ,27745,SIPÍ,2006,0.0
3169,27,CHOCÓ,27787,TADÓ,2006,0.0
3170,27,CHOCÓ,27810,UNIÓN PANAMERICANA ,2006,0.0
3171,41,HUILA,41001,NEIVA,2006,0.0
3172,41,HUILA,41551,PITALITO,2006,0.25
3173,44,LA GUAJIRA,44098,DISTRACCIÓN,2006,0.0
3174,50,META,50001,VILLAVICENCIO,2006,0.0
3175,50,META,50330,MESETAS,2006,100.0
3176,50,META,50568,PUERTO GAITÁN,2006,0.0
3177,50,META,50573,PUERTO LÓPEZ,2006,0.0
3178,50,META,50590,PUERTO RICO,2006,16721.0
3179,52,NARIÑO,52019,ALBÁN ,2006,1475.0
3180,52,NARIÑO,52022,ALDANA,2006,0.0
3181,52,NARIÑO,52036,ANCUYA,2006,0.0
3182,52,NARIÑO,52110,BUESACO,2006,0.0
3183,52,NARIÑO,52254,EL PEÑOL,2006,0.0
3184,52,NARIÑO,52356,IPIALES,2006,0.0
3185,52,NARIÑO,52381,LA FLORIDA,2006,2562.5
3186,52,NARIÑO,52385,LA LLANADA,2006,0.0
3187,52,NARIÑO,52435,MALLAMA ,2006,0.0
3188,52,NARIÑO,52520,FRANCISCO PIZARRO ,2006,315.0
3189,52,NARIÑO,52560,POTOSÍ,2006,0.0
3190,52,NARIÑO,52573,PUERRES,2006,625.0
3191,52,NARIÑO,52612,RICAURTE,2006,0.0
3192,52,NARIÑO,52683,SANDONÁ,2006,1997.5
3193,52,NARIÑO,52685,SAN BERNARDO,2006,0.0
3194,52,NARIÑO,52694,SAN PEDRO DE CARTAGO ,2006,0.0
3195,52,NARIÑO,52699,SANTA CRUZ ,2006,0.0
3196,52,NARIÑO,52788,TANGUA,2006,0.0
3197,52,NARIÑO,52838,TÚQUERRES,2006,0.0
3198,54,NORTE DE SANTANDER,54001,CÚCUTA,2006,0.0
3199,54,NORTE DE SANTANDER,54051,ARBOLEDAS,2006,0.0
3200,54,NORTE DE SANTANDER,54398,LA PLAYA,2006,0.0
3201,54,NORTE DE SANTANDER,54820,TOLEDO,2006,0.0
3202,66,RISARALDA,66075,BALBOA,2006,0.0
3203,66,RISARALDA,66456,MISTRATÓ,2006,0.0
3204,66,RISARALDA,66572,PUEBLO RICO,2006,0.0
3205,68,SANTANDER,68001,BUCARAMANGA,2006,0.0
3206,68,SANTANDER,68077,BARBOSA,2006,700.0
3207,68,SANTANDER,68092,BETULIA,2006,125.0
3208,68,SANTANDER,68377,LA BELLEZA,2006,0.0
3209,68,SANTANDER,68573,PUERTO PARRA,2006,0.0
3210,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2006,0.0
3211,68,SANTANDER,68861,VÉLEZ,2006,0.0
3212,70,SUCRE,70265,GUARANDA,2006,0.0
3213,73,TOLIMA,73067,ATACO,2006,0.0
3214,73,TOLIMA,73168,CHAPARRAL,2006,385.0
3215,73,TOLIMA,73411,LÍBANO,2006,3.0
3216,76,VALLE DEL CAUCA,76250,EL DOVIO,2006,0.0
3217,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2006,140.11
3218,76,VALLE DEL CAUCA,76520,PALMIRA,2006,0.0
3219,76,VALLE DEL CAUCA,76563,PRADERA,2006,0.0
3220,76,VALLE DEL CAUCA,76670,SAN PEDRO,2006,0.0
3221,76,VALLE DEL CAUCA,76834,TULUÁ,2006,0.0
3222,76,VALLE DEL CAUCA,76845,ULLOA,2006,0.0
3223,91,AMAZONAS,91460,MIRITÍ-PARANÁ  ,2006,25.0
3224,91,AMAZONAS,91530,PUERTO ALEGRÍA ,2006,500.0
3225,91,AMAZONAS,91536,PUERTO ARICA ,2006,0.0
3226,91,AMAZONAS,91669,SANTANDER  ,2006,150.0
3227,95,GUAVIARE,95015,CALAMAR,2006,12125.0
3228,97,VAUPES,97001,MITÚ,2006,1500.0
3229,99,VICHADA,99624,SANTA ROSALÍA,2006,0.0
3230,5,ANTIOQUIA,5147,CAREPA,2006,0.0
3231,5,ANTIOQUIA,5197,COCORNÁ,2006,0.0
3232,5,ANTIOQUIA,5284,FRONTINO,2006,0.0
3233,5,ANTIOQUIA,5315,GUADALUPE,2006,0.0
3234,5,ANTIOQUIA,5380,LA ESTRELLA,2006,0.0
3235,5,ANTIOQUIA,5579,PUERTO BERRÍO,2006,0.0
3236,5,ANTIOQUIA,5628,SABANALARGA,2006,0.0
3237,5,ANTIOQUIA,5679,SANTA BÁRBARA,2006,0.0
3238,5,ANTIOQUIA,5847,URRAO,2006,0.0
3239,13,BOLÍVAR,13268,EL PEÑÓN,2006,0.0
3240,13,BOLÍVAR,13490,NOROSI,2006,0.0
3241,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2006,0.0
3242,15,BOYACÁ,15401,LA VICTORIA,2006,0.0
3243,19,CAUCA,19548,PIENDAMÓ,2006,0.0
3244,19,CAUCA,19573,PUERTO TEJADA,2006,0.0
3245,20,CESAR,20178,CHIRIGUANÁ,2006,0.0
3246,20,CESAR,20310,GONZÁLEZ,2006,0.0
3247,20,CESAR,20550,PELAYA,2006,0.0
3248,20,CESAR,20614,RÍO DE ORO,2006,0.0
3249,20,CESAR,20621,LA PAZ,2006,0.0
3250,20,CESAR,20770,SAN MARTÍN,2006,0.0
3251,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,2006,0.0
3252,25,CUNDINAMARCA,25290,FUSAGASUGÁ,2006,0.0
3253,27,CHOCÓ,27006,ACANDÍ,2006,0.0
3254,27,CHOCÓ,27025,ALTO BAUDÓ ,2006,0.0
3255,27,CHOCÓ,27150,CARMEN DEL DARIÉN  ,2006,0.0
3256,27,CHOCÓ,27425,MEDIO ATRATO ,2006,0.0
3257,27,CHOCÓ,27450,MEDIO SAN JUAN ,2006,0.0
3258,27,CHOCÓ,27580,RÍO IRÓ ,2006,0.0
3259,27,CHOCÓ,27615,RIOSUCIO,2006,0.0
3260,27,CHOCÓ,27800,UNGUÍA,2006,0.0
3261,52,NARIÑO,52227,CUMBAL,2006,0.0
3262,52,NARIÑO,52240,CHACHAGÍ,2006,0.0
3263,54,NORTE DE SANTANDER,54003,ÁBREGO,2006,0.0
3264,54,NORTE DE SANTANDER,54498,OCAÑA,2006,0.0
3265,68,SANTANDER,68307,GIRÓN,2006,0.0
3266,68,SANTANDER,68397,LA PAZ,2006,0.0
3267,68,SANTANDER,68655,SABANA DE TORRES,2006,0.0
3268,68,SANTANDER,68745,SIMACOTA,2006,0.0
3269,73,TOLIMA,73449,MELGAR,2006,0.0
3270,76,VALLE DEL CAUCA,76126,CALIMA ,2006,0.0
3271,85,CASANARE,85315,SÁCAMA,2006,0.0
3272,94,GUAINIA,94663,MAPIRIPANA ,2006,0.0
3273,5,ANTIOQUIA,5425,MACEO,2006,0.0
3274,5,ANTIOQUIA,5475,MURINDÓ,2006,0.0
3275,5,ANTIOQUIA,5615,RIONEGRO,2006,0.0
3276,13,BOLÍVAR,13549,PINILLOS,2006,0.0
3277,19,CAUCA,19300,GUACHENÉ,2006,0.0
3278,19,CAUCA,19845,VILLA RICA,2006,0.0
3279,20,CESAR,20383,LA GLORIA,2006,0.0
3280,27,CHOCÓ,27099,BOJAYÁ ,2006,0.0
3281,41,HUILA,41660,SALADOBLANCO,2006,0.0
3282,54,NORTE DE SANTANDER,54405,LOS PATIOS,2006,0.0
3283,66,RISARALDA,66170,DOSQUEBRADAS,2006,0.0
3284,70,SUCRE,70400,LA UNIÓN,2006,0.0
3285,86,PUTUMAYO,86749,SIBUNDOY,2006,0.0
3286,86,PUTUMAYO,86760,SANTIAGO,2006,0.0
3287,91,AMAZONAS,91405,LA CHORRERA ,2006,0.0
3288,5,ANTIOQUIA,5120,CÁCERES,2007,6795.0
3289,5,ANTIOQUIA,5154,CAUCASIA,2007,0.0
3290,5,ANTIOQUIA,5172,CHIGORODÓ,2007,38.0
3291,5,ANTIOQUIA,5237,DON MATÍAS,2007,0.0
3292,5,ANTIOQUIA,5250,EL BAGRE,2007,0.0
3293,5,ANTIOQUIA,5483,NARIÑO,2007,9829.0
3294,5,ANTIOQUIA,5495,NECHÍ,2007,3020.0
3295,5,ANTIOQUIA,5647,SAN ANDRÉS,2007,0.0
3296,5,ANTIOQUIA,5652,SAN FRANCISCO,2007,2086.0
3297,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,2007,0.0
3298,5,ANTIOQUIA,5670,SAN ROQUE,2007,0.0
3299,5,ANTIOQUIA,5790,TARAZÁ,2007,3567.0
3300,5,ANTIOQUIA,5792,TARSO,2007,0.0
3301,5,ANTIOQUIA,5837,TURBO,2007,0.0
3302,5,ANTIOQUIA,5854,VALDIVIA,2007,8197.0
3303,5,ANTIOQUIA,5893,YONDÓ ,2007,2270.0
3304,5,ANTIOQUIA,5895,ZARAGOZA,2007,0.0
3305,8,ATLANTICO,8573,PUERTO COLOMBIA,2007,0.0
3306,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2007,0.0
3307,13,BOLÍVAR,13074,BARRANCO DE LOBA,2007,125.0
3308,13,BOLÍVAR,13160,CANTAGALLO,2007,262.0
3309,13,BOLÍVAR,13458,MONTECRISTO,2007,5731.0
3310,13,BOLÍVAR,13473,MORALES,2007,0.0
3311,13,BOLÍVAR,13600,RIOVIEJO,2007,250.0
3312,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2007,0.0
3313,13,BOLÍVAR,13670,SAN PABLO,2007,1910.0
3314,13,BOLÍVAR,13683,SANTA ROSA,2007,0.0
3315,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2007,5125.0
3316,13,BOLÍVAR,13744,SIMITÍ,2007,3800.0
3317,13,BOLÍVAR,13810,TIQUISIO ,2007,0.0
3318,15,BOYACÁ,15176,CHIQUINQUIRÁ,2007,0.0
3319,15,BOYACÁ,15218,COVARACHÍA,2007,0.0
3320,15,BOYACÁ,15299,GARAGOA,2007,0.0
3321,15,BOYACÁ,15425,MACANAL,2007,0.0
3322,15,BOYACÁ,15442,MARIPÍ,2007,0.0
3323,15,BOYACÁ,15455,MIRAFLORES,2007,0.0
3324,15,BOYACÁ,15480,MUZO,2007,0.0
