,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Hectáreas asperjadas
4269,5,ANTIOQUIA,5055,ARGELIA,2012,0.0
4270,5,ANTIOQUIA,5142,CARACOLÍ,2012,0.0
4271,5,ANTIOQUIA,5154,CAUCASIA,2012,0.0
4272,5,ANTIOQUIA,5209,CONCORDIA,2012,0.0
4273,5,ANTIOQUIA,5250,EL BAGRE,2012,527.74
4274,5,ANTIOQUIA,5483,NARIÑO,2012,0.0
4275,5,ANTIOQUIA,5495,NECHÍ,2012,682.96
4276,5,ANTIOQUIA,5585,PUERTO NARE,2012,0.0
4277,5,ANTIOQUIA,5591,PUERTO TRIUNFO,2012,0.0
4278,5,ANTIOQUIA,5660,SAN LUIS,2012,0.0
4279,5,ANTIOQUIA,5736,SEGOVIA,2012,316.26
4280,5,ANTIOQUIA,5756,SONSÓN,2012,0.0
4281,5,ANTIOQUIA,5789,TÁMESIS,2012,0.0
4282,5,ANTIOQUIA,5893,YONDÓ,2012,6.29
4283,5,ANTIOQUIA,5895,ZARAGOZA,2012,193.73
4284,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2012,0.0
4285,13,BOLÍVAR,13042,ARENAL,2012,14.16
4286,13,BOLÍVAR,13074,BARRANCO DE LOBA,2012,0.0
4287,13,BOLÍVAR,13160,CANTAGALLO,2012,337.92
4288,13,BOLÍVAR,13268,EL PEÑÓN,2012,0.0
4289,13,BOLÍVAR,13442,MARÍA LA BAJA,2012,0.0
4290,13,BOLÍVAR,13473,MORALES,2012,9.76
4291,13,BOLÍVAR,13600,RÍO VIEJO,2012,63.84
4292,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2012,171.82
4293,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2012,0.0
4294,13,BOLÍVAR,13670,SAN PABLO,2012,147.21
4295,13,BOLÍVAR,13683,SANTA ROSA,2012,0.0
4296,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2012,417.41
4297,13,BOLÍVAR,13744,SIMITÍ,2012,30.02
4298,15,BOYACÁ,15480,MUZO,2012,0.0
4299,15,BOYACÁ,15507,OTANCHE,2012,0.0
4300,15,BOYACÁ,15531,PAUNA,2012,0.0
4301,15,BOYACÁ,15572,PUERTO BOYACÁ,2012,0.0
4302,17,CALDAS,17662,SAMANÁ,2012,0.0
4303,17,CALDAS,17867,VICTORIA,2012,0.0
4304,18,CAQUETÁ,18001,FLORENCIA,2012,0.0
4305,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2012,178.23
4306,19,CAUCA,19050,ARGELIA,2012,0.0
4307,19,CAUCA,19075,BALBOA,2012,0.0
4308,19,CAUCA,19100,BOLÍVAR,2012,115.12
4309,19,CAUCA,19256,EL TAMBO,2012,695.13
4310,19,CAUCA,19397,LA VEGA,2012,0.0
4311,19,CAUCA,19450,MERCADERES,2012,168.22
4312,19,CAUCA,19532,PATÍA,2012,52.82
4313,19,CAUCA,19693,SAN SEBASTIÁN,2012,0.0
4314,19,CAUCA,19701,SANTA ROSA,2012,0.0
4315,19,CAUCA,19760,SOTARA,2012,0.0
4316,23,CÓRDOBA,23068,AYAPEL,2012,0.0
4317,23,CÓRDOBA,23417,LORICA,2012,0.0
4318,23,CÓRDOBA,23466,MONTELÍBANO,2012,804.13
4319,25,CUNDINAMARCA,25148,CAPARRAPÍ,2012,0.0
4320,25,CUNDINAMARCA,25885,YACOPÍ,2012,0.0
4321,27,CHOCÓ,27745,SIPÍ,2012,364.08
4322,44,LA GUAJIRA,44001,RIOHACHA,2012,0.0
4323,44,LA GUAJIRA,44090,DIBULLA,2012,0.0
4324,47,MAGDALENA,47001,SANTA MARTA,2012,0.0
4325,47,MAGDALENA,47189,CIÉNAGA,2012,0.0
4326,50,META,50001,VILLAVICENCIO,2012,0.0
4327,50,META,50287,FUENTE DE ORO,2012,0.0
4328,50,META,50330,MESETAS,2012,0.0
4329,50,META,50350,LA MACARENA,2012,404.12
4330,50,META,50568,PUERTO GAITÁN,2012,0.0
4331,50,META,50680,SAN CARLOS DE GUAROA,2012,0.0
4332,52,NARIÑO,52001,PASTO,2012,0.0
4333,52,NARIÑO,52079,BARBACOAS,2012,5795.41
4334,52,NARIÑO,52250,EL CHARCO,2012,2119.68
4335,52,NARIÑO,52256,EL ROSARIO,2012,0.0
4336,52,NARIÑO,52356,IPIALES,2012,157.19
4337,52,NARIÑO,52390,LA TOLA,2012,143.38
4338,52,NARIÑO,52405,LEIVA,2012,0.0
4339,52,NARIÑO,52427,MAGÜÍ,2012,9678.21
4340,52,NARIÑO,52490,OLAYA HERRERA,2012,1164.22
4341,52,NARIÑO,52520,FRANCISCO PIZARRO,2012,570.44
4342,52,NARIÑO,52612,RICAURTE,2012,12.45
4343,52,NARIÑO,52621,ROBERTO PAYÁN,2012,9614.6
4344,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,2012,6849.31
4345,54,NORTE DE SANTANDER,54003,ÁBREGO,2012,0.0
4346,54,NORTE DE SANTANDER,54250,EL TARRA,2012,0.0
4347,54,NORTE DE SANTANDER,54261,EL ZULIA,2012,0.0
4348,54,NORTE DE SANTANDER,54344,HACARÍ,2012,0.0
4349,54,NORTE DE SANTANDER,54670,SAN CALIXTO,2012,0.0
4350,54,NORTE DE SANTANDER,54720,SARDINATA,2012,0.0
4351,54,NORTE DE SANTANDER,54800,TEORAMA,2012,0.0
4352,54,NORTE DE SANTANDER,54810,TIBÚ,2012,0.0
4353,68,SANTANDER,68081,BARRANCABERMEJA,2012,0.0
4354,68,SANTANDER,68092,BETULIA,2012,0.0
4355,68,SANTANDER,68101,BOLÍVAR,2012,0.0
4356,68,SANTANDER,68190,CIMITARRA,2012,0.0
4357,68,SANTANDER,68250,EL PEÑÓN,2012,0.0
4358,68,SANTANDER,68271,FLORIÁN,2012,0.0
4359,68,SANTANDER,68385,LANDÁZURI,2012,0.0
4360,68,SANTANDER,68773,SUCRE,2012,0.0
4361,76,VALLE DEL CAUCA,76563,PRADERA,2012,0.0
4362,81,ARAUCA,81065,ARAUQUITA,2012,0.0
4363,81,ARAUCA,81300,FORTUL,2012,0.0
4364,81,ARAUCA,81591,PUERTO RONDÓN,2012,0.0
4365,81,ARAUCA,81736,SARAVENA,2012,0.0
4366,81,ARAUCA,81794,TAME,2012,0.0
4367,86,PUTUMAYO,86001,MOCOA,2012,46.45
4368,86,PUTUMAYO,86320,ORITO,2012,1373.24
4369,86,PUTUMAYO,86568,PUERTO ASÍS,2012,1027.3
4370,86,PUTUMAYO,86757,SAN MIGUEL,2012,0.0
4371,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,2012,486.5
4372,5,ANTIOQUIA,5031,AMALFI,2012,248.98
4373,5,ANTIOQUIA,5045,APARTADÓ,2012,0.0
4374,5,ANTIOQUIA,5107,BRICEÑO,2012,17.09
4375,5,ANTIOQUIA,5604,REMEDIOS,2012,169.24
4376,5,ANTIOQUIA,5649,SAN CARLOS,2012,0.0
4377,5,ANTIOQUIA,5670,SAN ROQUE,2012,0.0
4378,13,BOLÍVAR,13006,ACHÍ,2012,95.27
4379,13,BOLÍVAR,13458,MONTECRISTO,2012,1055.82
4380,13,BOLÍVAR,13654,SAN JACINTO,2012,0.0
4381,13,BOLÍVAR,13810,TIQUISIO,2012,397.15
4382,15,BOYACÁ,15442,MARIPÍ,2012,0.0
4383,17,CALDAS,17495,NORCASIA,2012,0.0
4384,17,CALDAS,17541,PENSILVANIA,2012,0.0
4385,18,CAQUETÁ,18479,MORELIA,2012,10.0
4386,19,CAUCA,19318,GUAPÍ,2012,2079.17
4387,19,CAUCA,19418,LÓPEZ DE MICAY,2012,1846.93
4388,19,CAUCA,19473,MORALES,2012,0.0
4389,19,CAUCA,19622,ROSAS,2012,123.69
4390,19,CAUCA,19809,TIMBIQUÍ,2012,4756.62
4391,23,CÓRDOBA,23574,PUERTO ESCONDIDO,2012,0.0
4392,23,CÓRDOBA,23807,TIERRALTA,2012,265.55
4393,27,CHOCÓ,27025,ALTO BAUDÓ,2012,813.73
4394,27,CHOCÓ,27077,BAJO BAUDÓ,2012,983.36
4395,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,2012,133.97
4396,27,CHOCÓ,27361,ISTMINA,2012,6269.73
4397,27,CHOCÓ,27430,MEDIO BAUDÓ,2012,853.38
4398,27,CHOCÓ,27491,NÓVITA,2012,1985.21
4399,27,CHOCÓ,27600,RÍO QUITO,2012,62.97
4400,50,META,50683,SAN JUAN DE ARAMA,2012,29.81
4401,52,NARIÑO,52083,BELÉN,2012,0.0
4402,52,NARIÑO,52110,BUESACO,2012,0.0
4403,52,NARIÑO,52227,CUMBAL,2012,0.0
4404,52,NARIÑO,52233,CUMBITARA,2012,13.89
4405,52,NARIÑO,52260,EL TAMBO,2012,0.0
4406,52,NARIÑO,52385,LA LLANADA,2012,203.76
4407,52,NARIÑO,52418,LOS ANDES,2012,803.05
4408,52,NARIÑO,52473,MOSQUERA,2012,445.04
4409,52,NARIÑO,52540,POLICARPA,2012,0.0
4410,52,NARIÑO,52678,SAMANIEGO,2012,73.98
4411,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,2012,0.0
4412,52,NARIÑO,52696,SANTA BÁRBARA,2012,186.26
4413,52,NARIÑO,52786,TAMINANGO,2012,0.0
4414,54,NORTE DE SANTANDER,54128,CÁCHIRA,2012,0.0
4415,54,NORTE DE SANTANDER,54385,LA ESPERANZA,2012,0.0
4416,68,SANTANDER,68255,EL PLAYÓN,2012,0.0
4417,68,SANTANDER,68377,LA BELLEZA,2012,0.0
4418,68,SANTANDER,68573,PUERTO PARRA,2012,0.0
4419,68,SANTANDER,68745,SIMACOTA,2012,0.0
4420,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2012,892.83
4421,5,ANTIOQUIA,5038,ANGOSTURA,2012,0.0
4422,5,ANTIOQUIA,5125,CAICEDO,2012,0.0
4423,5,ANTIOQUIA,5134,CAMPAMENTO,2012,153.14
4424,5,ANTIOQUIA,5172,CHIGORODÓ,2012,0.0
4425,5,ANTIOQUIA,5475,MURINDÓ,2012,0.0
4426,5,ANTIOQUIA,5480,MUTATÁ,2012,0.0
4427,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,2012,0.0
4428,5,ANTIOQUIA,5837,TURBO,2012,11.24
4429,5,ANTIOQUIA,5858,VEGACHÍ,2012,17.62
4430,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,2012,0.0
4431,5,ANTIOQUIA,5885,YALÍ,2012,1.67
4432,5,ANTIOQUIA,5887,YARUMAL,2012,1.95
4433,13,BOLÍVAR,13490,NOROSÍ,2012,0.0
4434,19,CAUCA,19392,LA SIERRA,2012,74.13
4435,23,CÓRDOBA,23001,MONTERÍA,2012,28.58
4436,23,CÓRDOBA,23555,PLANETA RICA,2012,0.0
4437,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,2012,0.0
4438,23,CÓRDOBA,23855,VALENCIA,2012,8.89
4439,25,CUNDINAMARCA,25839,UBALÁ,2012,0.0
4440,27,CHOCÓ,27001,QUIBDÓ,2012,39.12
4441,27,CHOCÓ,27006,ACANDÍ,2012,0.0
4442,27,CHOCÓ,27099,BOJAYÁ,2012,0.0
4443,27,CHOCÓ,27150,CARMEN DEL DARIÉN,2012,0.0
4444,27,CHOCÓ,27160,CÉRTEGUI,2012,0.0
4445,27,CHOCÓ,27205,CONDOTO,2012,0.0
4446,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,2012,592.99
4447,27,CHOCÓ,27425,MEDIO ATRATO,2012,0.0
4448,27,CHOCÓ,27450,MEDIO SAN JUAN,2012,973.68
4449,27,CHOCÓ,27580,RÍO IRÓ,2012,0.0
4450,27,CHOCÓ,27615,RIOSUCIO,2012,0.0
4451,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,2012,186.56
4452,27,CHOCÓ,27787,TADÓ,2012,0.0
4453,27,CHOCÓ,27800,UNGUÍA,2012,0.0
4454,27,CHOCÓ,27810,UNIÓN PANAMERICANA,2012,0.0
4455,52,NARIÑO,52207,CONSACÁ,2012,0.0
4456,52,NARIÑO,52254,EL PEÑOL,2012,0.0
4457,52,NARIÑO,52411,LINARES,2012,0.0
4458,52,NARIÑO,52683,SANDONÁ,2012,0.0
4459,76,VALLE DEL CAUCA,76100,BOLÍVAR,2012,18.79
4460,76,VALLE DEL CAUCA,76126,CALIMA,2012,63.59
4461,76,VALLE DEL CAUCA,76233,DAGUA,2012,10.96
4462,76,VALLE DEL CAUCA,76250,EL DOVIO,2012,0.0
4463,76,VALLE DEL CAUCA,76890,YOTOCO,2012,0.0
4464,86,PUTUMAYO,86755,SAN FRANCISCO,2012,0.0
4465,5,ANTIOQUIA,5120,CÁCERES,2013,68.66
4466,5,ANTIOQUIA,5361,ITUANGO,2013,57.35
4467,5,ANTIOQUIA,5652,SAN FRANCISCO,2013,0.0
4468,5,ANTIOQUIA,5790,TARAZÁ,2013,234.66
4469,5,ANTIOQUIA,5854,VALDIVIA,2013,50.76
4470,18,CAQUETÁ,18029,ALBANIA,2013,11.8
4471,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2013,60.56
4472,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2013,1080.15
4473,18,CAQUETÁ,18205,CURILLO,2013,386.77
4474,18,CAQUETÁ,18247,EL DONCELLO,2013,165.93
4475,18,CAQUETÁ,18256,EL PAUJÍL,2013,119.95
4476,18,CAQUETÁ,18410,LA MONTAÑITA,2013,563.71
4477,18,CAQUETÁ,18460,MILÁN,2013,578.11
4478,18,CAQUETÁ,18592,PUERTO RICO,2013,323.01
4479,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2013,698.75
4480,18,CAQUETÁ,18756,SOLANO,2013,1006.69
4481,18,CAQUETÁ,18785,SOLITA,2013,200.68
4482,18,CAQUETÁ,18860,VALPARAÍSO,2013,284.11
4483,19,CAUCA,19533,PIAMONTE,2013,395.9
4484,23,CÓRDOBA,23580,PUERTO LIBERTADOR,2013,284.46
4485,50,META,50325,MAPIRIPÁN,2013,342.01
4486,50,META,50450,PUERTO CONCORDIA,2013,26.79
4487,50,META,50577,PUERTO LLERAS,2013,0.0
4488,50,META,50590,PUERTO RICO,2013,39.76
4489,50,META,50689,SAN MARTÍN,2013,0.0
4490,50,META,50711,VISTAHERMOSA,2013,0.0
4491,86,PUTUMAYO,86569,PUERTO CAICEDO,2013,1970.7
4492,86,PUTUMAYO,86571,PUERTO GUZMÁN,2013,1470.62
4493,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,2013,396.69
4494,86,PUTUMAYO,86885,VILLAGARZÓN,2013,977.37
4495,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,2013,2124.5
4496,95,GUAVIARE,95015,CALAMAR,2013,698.82
4497,95,GUAVIARE,95025,EL RETORNO,2013,1172.29
4498,95,GUAVIARE,95200,MIRAFLORES,2013,2800.5
4499,97,VAUPÉS,97161,CARURÚ,2013,0.0
4500,99,VICHADA,99524,LA PRIMAVERA,2013,0.0
4501,99,VICHADA,99773,CUMARIBO,2013,0.0
4502,5,ANTIOQUIA,5001,MEDELLÍN,2013,0.0
4503,5,ANTIOQUIA,5040,ANORÍ,2013,66.21
4504,5,ANTIOQUIA,5055,ARGELIA,2013,0.0
4505,5,ANTIOQUIA,5142,CARACOLÍ,2013,0.0
4506,5,ANTIOQUIA,5154,CAUCASIA,2013,0.0
4507,5,ANTIOQUIA,5209,CONCORDIA,2013,0.0
4508,5,ANTIOQUIA,5250,EL BAGRE,2013,61.86
4509,5,ANTIOQUIA,5483,NARIÑO,2013,0.0
4510,5,ANTIOQUIA,5495,NECHÍ,2013,86.15
4511,5,ANTIOQUIA,5585,PUERTO NARE,2013,0.0
4512,5,ANTIOQUIA,5591,PUERTO TRIUNFO,2013,0.0
4513,5,ANTIOQUIA,5660,SAN LUIS,2013,0.0
4514,5,ANTIOQUIA,5736,SEGOVIA,2013,0.0
4515,5,ANTIOQUIA,5756,SONSÓN,2013,7.29
4516,5,ANTIOQUIA,5789,TÁMESIS,2013,0.0
4517,5,ANTIOQUIA,5893,YONDÓ,2013,8.56
4518,5,ANTIOQUIA,5895,ZARAGOZA,2013,0.0
4519,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2013,8.78
4520,13,BOLÍVAR,13042,ARENAL,2013,57.72
4521,13,BOLÍVAR,13074,BARRANCO DE LOBA,2013,0.0
4522,13,BOLÍVAR,13160,CANTAGALLO,2013,246.02
4523,13,BOLÍVAR,13268,EL PEÑÓN,2013,0.0
4524,13,BOLÍVAR,13442,MARÍA LA BAJA,2013,0.0
4525,13,BOLÍVAR,13473,MORALES,2013,113.29
4526,13,BOLÍVAR,13600,RÍO VIEJO,2013,91.92
4527,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2013,0.0
4528,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2013,0.0
4529,13,BOLÍVAR,13670,SAN PABLO,2013,591.35
4530,13,BOLÍVAR,13683,SANTA ROSA,2013,0.0
4531,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2013,376.08
4532,13,BOLÍVAR,13744,SIMITÍ,2013,270.84
4533,15,BOYACÁ,15480,MUZO,2013,0.0
4534,15,BOYACÁ,15507,OTANCHE,2013,0.0
4535,15,BOYACÁ,15531,PAUNA,2013,0.0
4536,15,BOYACÁ,15572,PUERTO BOYACÁ,2013,0.0
4537,17,CALDAS,17662,SAMANÁ,2013,0.0
4538,17,CALDAS,17867,VICTORIA,2013,0.0
4539,18,CAQUETÁ,18001,FLORENCIA,2013,0.0
4540,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2013,303.38
4541,19,CAUCA,19050,ARGELIA,2013,0.0
4542,19,CAUCA,19075,BALBOA,2013,0.0
4543,19,CAUCA,19100,BOLÍVAR,2013,0.0
4544,19,CAUCA,19256,EL TAMBO,2013,0.0
4545,19,CAUCA,19397,LA VEGA,2013,0.0
4546,19,CAUCA,19450,MERCADERES,2013,0.0
4547,19,CAUCA,19532,PATÍA,2013,0.0
4548,19,CAUCA,19693,SAN SEBASTIÁN,2013,0.0
4549,19,CAUCA,19701,SANTA ROSA,2013,0.0
4550,19,CAUCA,19760,SOTARA,2013,0.0
4551,23,CÓRDOBA,23068,AYAPEL,2013,0.0
4552,23,CÓRDOBA,23417,LORICA,2013,0.0
4553,23,CÓRDOBA,23466,MONTELÍBANO,2013,162.47
4554,25,CUNDINAMARCA,25148,CAPARRAPÍ,2013,0.0
4555,25,CUNDINAMARCA,25885,YACOPÍ,2013,0.0
4556,27,CHOCÓ,27745,SIPÍ,2013,199.62
4557,44,LA GUAJIRA,44001,RIOHACHA,2013,0.0
4558,44,LA GUAJIRA,44090,DIBULLA,2013,0.0
4559,47,MAGDALENA,47001,SANTA MARTA,2013,0.0
4560,47,MAGDALENA,47189,CIÉNAGA,2013,0.0
4561,50,META,50001,VILLAVICENCIO,2013,0.0
4562,50,META,50287,FUENTE DE ORO,2013,0.0
4563,50,META,50330,MESETAS,2013,0.0
4564,50,META,50350,LA MACARENA,2013,0.0
4565,50,META,50568,PUERTO GAITÁN,2013,14.05
4566,50,META,50680,SAN CARLOS DE GUAROA,2013,0.0
4567,52,NARIÑO,52001,PASTO,2013,0.0
4568,52,NARIÑO,52079,BARBACOAS,2013,676.79
4569,52,NARIÑO,52250,EL CHARCO,2013,417.97
4570,52,NARIÑO,52256,EL ROSARIO,2013,0.0
4571,52,NARIÑO,52356,IPIALES,2013,277.95
4572,52,NARIÑO,52390,LA TOLA,2013,77.06
4573,52,NARIÑO,52405,LEIVA,2013,0.0
4574,52,NARIÑO,52427,MAGÜÍ,2013,1220.28
4575,52,NARIÑO,52490,OLAYA HERRERA,2013,0.0
4576,52,NARIÑO,52520,FRANCISCO PIZARRO,2013,236.28
4577,52,NARIÑO,52612,RICAURTE,2013,0.0
4578,52,NARIÑO,52621,ROBERTO PAYÁN,2013,1152.59
4579,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,2013,1636.38
4580,54,NORTE DE SANTANDER,54003,ÁBREGO,2013,0.0
4581,54,NORTE DE SANTANDER,54250,EL TARRA,2013,0.0
4582,54,NORTE DE SANTANDER,54261,EL ZULIA,2013,0.0
4583,54,NORTE DE SANTANDER,54344,HACARÍ,2013,0.0
4584,54,NORTE DE SANTANDER,54670,SAN CALIXTO,2013,0.0
4585,54,NORTE DE SANTANDER,54720,SARDINATA,2013,0.0
4586,54,NORTE DE SANTANDER,54800,TEORAMA,2013,0.0
4587,54,NORTE DE SANTANDER,54810,TIBÚ,2013,0.0
4588,68,SANTANDER,68081,BARRANCABERMEJA,2013,0.0
4589,68,SANTANDER,68092,BETULIA,2013,0.0
4590,68,SANTANDER,68101,BOLÍVAR,2013,0.0
4591,68,SANTANDER,68190,CIMITARRA,2013,0.0
4592,68,SANTANDER,68250,EL PEÑÓN,2013,0.0
4593,68,SANTANDER,68271,FLORIÁN,2013,0.0
4594,68,SANTANDER,68385,LANDÁZURI,2013,0.0
4595,68,SANTANDER,68773,SUCRE,2013,0.0
4596,76,VALLE DEL CAUCA,76563,PRADERA,2013,0.0
4597,81,ARAUCA,81065,ARAUQUITA,2013,0.0
4598,81,ARAUCA,81300,FORTUL,2013,0.0
4599,81,ARAUCA,81591,PUERTO RONDÓN,2013,0.0
4600,81,ARAUCA,81736,SARAVENA,2013,0.0
4601,81,ARAUCA,81794,TAME,2013,0.0
4602,86,PUTUMAYO,86001,MOCOA,2013,171.8
4603,86,PUTUMAYO,86320,ORITO,2013,1631.45
4604,86,PUTUMAYO,86568,PUERTO ASÍS,2013,1398.39
4605,86,PUTUMAYO,86757,SAN MIGUEL,2013,0.0
4606,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,2013,717.84
4607,5,ANTIOQUIA,5031,AMALFI,2013,0.0
4608,5,ANTIOQUIA,5045,APARTADÓ,2013,0.0
4609,5,ANTIOQUIA,5107,BRICEÑO,2013,0.0
4610,5,ANTIOQUIA,5604,REMEDIOS,2013,0.0
4611,5,ANTIOQUIA,5649,SAN CARLOS,2013,50.92
4612,5,ANTIOQUIA,5670,SAN ROQUE,2013,0.0
4613,13,BOLÍVAR,13006,ACHÍ,2013,0.0
4614,13,BOLÍVAR,13458,MONTECRISTO,2013,122.24
4615,13,BOLÍVAR,13654,SAN JACINTO,2013,0.0
4616,13,BOLÍVAR,13810,TIQUISIO,2013,46.9
4617,15,BOYACÁ,15442,MARIPÍ,2013,0.0
4618,17,CALDAS,17495,NORCASIA,2013,0.0
4619,17,CALDAS,17541,PENSILVANIA,2013,0.0
4620,18,CAQUETÁ,18479,MORELIA,2013,0.0
4621,19,CAUCA,19318,GUAPÍ,2013,434.38
4622,19,CAUCA,19418,LÓPEZ DE MICAY,2013,1523.42
4623,19,CAUCA,19473,MORALES,2013,0.0
4624,19,CAUCA,19622,ROSAS,2013,0.0
4625,19,CAUCA,19809,TIMBIQUÍ,2013,1054.86
4626,23,CÓRDOBA,23574,PUERTO ESCONDIDO,2013,0.0
4627,23,CÓRDOBA,23807,TIERRALTA,2013,736.4
4628,27,CHOCÓ,27025,ALTO BAUDÓ,2013,356.99
4629,27,CHOCÓ,27077,BAJO BAUDÓ,2013,539.98
4630,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,2013,354.1
4631,27,CHOCÓ,27361,ISTMINA,2013,2697.23
4632,27,CHOCÓ,27430,MEDIO BAUDÓ,2013,0.0
4633,27,CHOCÓ,27491,NÓVITA,2013,445.98
4634,27,CHOCÓ,27600,RÍO QUITO,2013,66.84
4635,50,META,50683,SAN JUAN DE ARAMA,2013,0.0
4636,52,NARIÑO,52083,BELÉN,2013,0.0
4637,52,NARIÑO,52110,BUESACO,2013,0.0
4638,52,NARIÑO,52227,CUMBAL,2013,0.0
4639,52,NARIÑO,52233,CUMBITARA,2013,18.56
4640,52,NARIÑO,52260,EL TAMBO,2013,0.0
4641,52,NARIÑO,52385,LA LLANADA,2013,58.88
4642,52,NARIÑO,52418,LOS ANDES,2013,35.2
4643,52,NARIÑO,52473,MOSQUERA,2013,1384.21
4644,52,NARIÑO,52540,POLICARPA,2013,0.0
4645,52,NARIÑO,52678,SAMANIEGO,2013,361.8
4646,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,2013,0.0
4647,52,NARIÑO,52696,SANTA BÁRBARA,2013,546.68
4648,52,NARIÑO,52786,TAMINANGO,2013,0.0
4649,54,NORTE DE SANTANDER,54128,CÁCHIRA,2013,0.0
4650,54,NORTE DE SANTANDER,54385,LA ESPERANZA,2013,0.0
4651,68,SANTANDER,68255,EL PLAYÓN,2013,0.0
4652,68,SANTANDER,68377,LA BELLEZA,2013,0.0
4653,68,SANTANDER,68573,PUERTO PARRA,2013,0.0
4654,68,SANTANDER,68745,SIMACOTA,2013,0.0
4655,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2013,1993.44
4656,5,ANTIOQUIA,5038,ANGOSTURA,2013,0.0
4657,5,ANTIOQUIA,5125,CAICEDO,2013,0.0
4658,5,ANTIOQUIA,5134,CAMPAMENTO,2013,0.0
4659,5,ANTIOQUIA,5172,CHIGORODÓ,2013,57.95
4660,5,ANTIOQUIA,5475,MURINDÓ,2013,44.12
4661,5,ANTIOQUIA,5480,MUTATÁ,2013,5.22
4662,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,2013,0.0
4663,5,ANTIOQUIA,5837,TURBO,2013,115.25
4664,5,ANTIOQUIA,5858,VEGACHÍ,2013,0.0
4665,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,2013,28.98
4666,5,ANTIOQUIA,5885,YALÍ,2013,0.0
4667,5,ANTIOQUIA,5887,YARUMAL,2013,0.0
4668,13,BOLÍVAR,13490,NOROSÍ,2013,0.0
4669,19,CAUCA,19392,LA SIERRA,2013,0.0
4670,23,CÓRDOBA,23001,MONTERÍA,2013,0.0
4671,23,CÓRDOBA,23555,PLANETA RICA,2013,0.0
4672,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,2013,0.0
4673,23,CÓRDOBA,23855,VALENCIA,2013,0.0
4674,25,CUNDINAMARCA,25839,UBALÁ,2013,258.02
4675,27,CHOCÓ,27001,QUIBDÓ,2013,135.13
4676,27,CHOCÓ,27006,ACANDÍ,2013,26.39
4677,27,CHOCÓ,27099,BOJAYÁ,2013,4.98
4678,27,CHOCÓ,27150,CARMEN DEL DARIÉN,2013,55.89
4679,27,CHOCÓ,27160,CÉRTEGUI,2013,0.0
4680,27,CHOCÓ,27205,CONDOTO,2013,0.0
4681,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,2013,969.59
4682,27,CHOCÓ,27425,MEDIO ATRATO,2013,0.0
4683,27,CHOCÓ,27450,MEDIO SAN JUAN,2013,224.56
4684,27,CHOCÓ,27580,RÍO IRÓ,2013,0.0
4685,27,CHOCÓ,27615,RIOSUCIO,2013,815.86
4686,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,2013,120.67
4687,27,CHOCÓ,27787,TADÓ,2013,0.0
4688,27,CHOCÓ,27800,UNGUÍA,2013,192.4
4689,27,CHOCÓ,27810,UNIÓN PANAMERICANA,2013,0.0
4690,52,NARIÑO,52207,CONSACÁ,2013,0.0
4691,52,NARIÑO,52254,EL PEÑOL,2013,0.0
4692,52,NARIÑO,52411,LINARES,2013,0.0
4693,52,NARIÑO,52683,SANDONÁ,2013,0.0
4694,76,VALLE DEL CAUCA,76100,BOLÍVAR,2013,58.32
4695,76,VALLE DEL CAUCA,76126,CALIMA,2013,116.17
4696,76,VALLE DEL CAUCA,76233,DAGUA,2013,101.0
