,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,Categoría,AÑO,Hectáreas erradicadas
6303,27,CHOCÓ,27495,NUQUÍ,Territorio sin intervenir en los últimos 5 años,2009,0.0
6304,15,BOYACÁ,15759,SOGAMOSO,Territorio sin intervenir en los últimos 5 años,2009,0.0
6305,73,TOLIMA,73504,ORTEGA,Territorio sin intervenir en los últimos 5 años,2009,0.0
6306,25,CUNDINAMARCA,25245,EL COLEGIO,Territorio sin intervenir en los últimos 5 años,2009,0.0
6307,27,CHOCÓ,27006,ACANDÍ,Territorio con erradicacion intermitente,2009,0.0
6308,20,CESAR,20175,CHIMICHAGUA,Territorio con erradicacion intermitente,2009,0.0
6309,20,CESAR,20310,GONZÁLEZ,Territorio con erradicacion intermitente,2009,0.0
6310,5,ANTIOQUIA,5021,ALEJANDRÍA,Territorio sin intervenir en los últimos 5 años,2009,0.0
6311,13,BOLÍVAR,13468,MOMPÓS,Territorio erradicado por primera vez en los últimos 5 años,2009,0.0
6312,54,NORTE DE SANTANDER,54518,PAMPLONA,Territorio sin intervenir en los últimos 5 años,2009,0.0
6313,5,ANTIOQUIA,5264,ENTRERRÍOS,Territorio erradicado por primera vez en los últimos 5 años,2009,0.0
6314,25,CUNDINAMARCA,25658,SAN FRANCISCO,Territorio erradicado por primera vez en los últimos 5 años,2009,0.0
6315,5,ANTIOQUIA,5237,DONMATÍAS,Territorio erradicado por primera vez en los últimos 5 años,2009,0.0
6316,17,CALDAS,17042,ANSERMA,Territorio sin intervenir en los últimos 5 años,2009,0.0
6317,5,ANTIOQUIA,5091,BETANIA,Territorio erradicado por primera vez en los últimos 5 años,2009,0.0
6318,13,BOLÍVAR,13300,HATILLO DE LOBA,Territorio sin intervenir en los últimos 5 años,2009,0.0
6319,17,CALDAS,17877,VITERBO,Territorio sin intervenir en los últimos 5 años,2009,0.0
6320,54,NORTE DE SANTANDER,54223,CUCUTILLA,Territorio erradicado por primera vez en los últimos 5 años,2009,0.0
6321,5,ANTIOQUIA,5789,TÁMESIS,Territorio sin intervenir en los últimos 5 años,2009,0.0
6322,41,HUILA,41668,SAN AGUSTÍN,Territorio sin intervenir en los últimos 5 años,2009,0.0
6323,52,NARIÑO,52480,NARIÑO,Territorio con erradicacion intermitente,2009,0.0
6324,44,LA GUAJIRA,44098,DISTRACCIÓN,Territorio erradicado por primera vez en los últimos 5 años,2009,0.0
6325,5,ANTIOQUIA,5475,MURINDÓ,Territorio erradicado por primera vez en los últimos 5 años,2009,0.0
6326,76,VALLE DEL CAUCA,76248,EL CERRITO,Territorio erradicado por primera vez en los últimos 5 años,2009,0.0
6327,5,ANTIOQUIA,5659,SAN JUAN DE URABÁ,Territorio erradicado por primera vez en los últimos 5 años,2009,0.0
6328,86,PUTUMAYO,86219,COLÓN,Territorio con erradicacion intermitente,2009,0.0
6329,68,SANTANDER,68444,MATANZA,Territorio erradicado por primera vez en los últimos 5 años,2009,0.0
6330,5,ANTIOQUIA,5034,ANDES,Territorio erradicado por primera vez en los últimos 5 años,2009,0.0
6331,20,CESAR,20045,BECERRIL,Territorio erradicado por primera vez en los últimos 5 años,2009,0.0
6332,13,BOLÍVAR,13650,SAN FERNANDO,Territorio sin intervenir en los últimos 5 años,2009,0.0
6333,68,SANTANDER,68425,MACARAVITA,Territorio sin intervenir en los últimos 5 años,2009,0.0
6334,76,VALLE DEL CAUCA,76828,TRUJILLO,Territorio sin intervenir en los últimos 5 años,2009,0.0
6335,41,HUILA,41319,GUADALUPE,Territorio sin intervenir en los últimos 5 años,2009,0.0
6336,5,ANTIOQUIA,5001,MEDELLÍN,Territorio sin intervenir en los últimos 5 años,2010,0.0
6337,5,ANTIOQUIA,5040,ANORÍ,Territorio con erradiacion constante,2010,85.84
6338,5,ANTIOQUIA,5055,ARGELIA,Territorio sin intervenir en los últimos 5 años,2010,31.53
6339,5,ANTIOQUIA,5120,CÁCERES,Territorio con erradicacion intermitente,2010,1770.53
6340,5,ANTIOQUIA,5172,CHIGORODÓ,Territorio con erradicacion intermitente,2010,5.0
6341,5,ANTIOQUIA,5250,EL BAGRE,Territorio con erradiacion constante,2010,6.0
6342,5,ANTIOQUIA,5361,ITUANGO,Territorio con erradiacion constante,2010,6.0
6343,5,ANTIOQUIA,5483,NARIÑO,Territorio con erradicacion intermitente,2010,12.5
6344,5,ANTIOQUIA,5490,NECOCLÍ,Territorio sin intervenir en los últimos 5 años,2010,0.0
6345,5,ANTIOQUIA,5495,NECHÍ,Territorio con erradiacion constante,2010,1.0
6346,5,ANTIOQUIA,5541,PEÑOL,Territorio con erradicacion intermitente,2010,0.0
6347,5,ANTIOQUIA,5604,REMEDIOS,Territorio con erradiacion constante,2010,57.66
6348,5,ANTIOQUIA,5652,SAN FRANCISCO,Territorio con erradicacion intermitente,2010,329.34
6349,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,Territorio con erradicacion intermitente,2010,0.0
6350,5,ANTIOQUIA,5736,SEGOVIA,Territorio con erradiacion constante,2010,163.84
6351,5,ANTIOQUIA,5756,SONSÓN,Territorio con erradicacion intermitente,2010,11.66
6352,5,ANTIOQUIA,5790,TARAZÁ,Territorio con erradiacion constante,2010,1528.99
6353,5,ANTIOQUIA,5837,TURBO,Territorio con erradicacion intermitente,2010,5.0
6354,5,ANTIOQUIA,5854,VALDIVIA,Territorio con erradicacion intermitente,2010,213.42
6355,5,ANTIOQUIA,5858,VEGACHÍ,Territorio con erradicacion intermitente,2010,80.62
6356,5,ANTIOQUIA,5893,YONDÓ,Territorio con erradicacion intermitente,2010,0.0
6357,5,ANTIOQUIA,5895,ZARAGOZA,Territorio con erradiacion constante,2010,0.0
6358,8,ATLÁNTICO,8573,PUERTO COLOMBIA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6359,13,BOLÍVAR,13006,ACHÍ,Territorio con erradicacion intermitente,2010,2.0
6360,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,Territorio con erradicacion intermitente,2010,0.0
6361,13,BOLÍVAR,13042,ARENAL,Territorio con erradicacion intermitente,2010,0.0
6362,13,BOLÍVAR,13074,BARRANCO DE LOBA,Territorio con erradicacion intermitente,2010,0.0
6363,13,BOLÍVAR,13160,CANTAGALLO,Territorio con erradiacion constante,2010,485.31
6364,13,BOLÍVAR,13458,MONTECRISTO,Territorio con erradicacion intermitente,2010,0.0
6365,13,BOLÍVAR,13549,PINILLOS,Territorio sin intervenir en los últimos 5 años,2010,0.0
6366,13,BOLÍVAR,13600,RÍO VIEJO,Territorio con erradicacion intermitente,2010,1.0
6367,13,BOLÍVAR,13654,SAN JACINTO,Territorio con erradicacion intermitente,2010,0.0
6368,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,Territorio con erradicacion intermitente,2010,2.5
6369,13,BOLÍVAR,13670,SAN PABLO,Territorio con erradiacion constante,2010,215.03
6370,13,BOLÍVAR,13683,SANTA ROSA,Territorio sin intervenir en los últimos 5 años,2010,518.07
6371,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,Territorio con erradiacion constante,2010,0.0
6372,13,BOLÍVAR,13744,SIMITÍ,Territorio con erradiacion constante,2010,98.43
6373,13,BOLÍVAR,13810,TIQUISIO,Territorio con erradiacion constante,2010,3.48
6374,15,BOYACÁ,15047,AQUITANIA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6375,15,BOYACÁ,15109,BUENAVISTA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6376,15,BOYACÁ,15135,CAMPOHERMOSO,Territorio sin intervenir en los últimos 5 años,2010,0.0
6377,15,BOYACÁ,15176,CHIQUINQUIRÁ,Territorio sin intervenir en los últimos 5 años,2010,0.0
6378,15,BOYACÁ,15223,CUBARÁ,Territorio sin intervenir en los últimos 5 años,2010,0.0
6379,15,BOYACÁ,15442,MARIPÍ,Territorio sin intervenir en los últimos 5 años,2010,0.52
6380,15,BOYACÁ,15455,MIRAFLORES,Territorio sin intervenir en los últimos 5 años,2010,0.0
6381,15,BOYACÁ,15480,MUZO,Territorio sin intervenir en los últimos 5 años,2010,0.0
6382,15,BOYACÁ,15507,OTANCHE,Territorio con erradicacion intermitente,2010,61.49
6383,15,BOYACÁ,15531,PAUNA,Territorio sin intervenir en los últimos 5 años,2010,2.34
6384,15,BOYACÁ,15580,QUÍPAMA,Territorio sin intervenir en los últimos 5 años,2010,18.0
6385,15,BOYACÁ,15681,SAN PABLO DE BORBUR,Territorio sin intervenir en los últimos 5 años,2010,12.0
6386,15,BOYACÁ,15693,SANTA ROSA DE VITERBO,Territorio sin intervenir en los últimos 5 años,2010,0.0
6387,15,BOYACÁ,15832,TUNUNGUÁ,Territorio sin intervenir en los últimos 5 años,2010,0.0
6388,17,CALDAS,17001,MANIZALES,Territorio sin intervenir en los últimos 5 años,2010,0.0
6389,17,CALDAS,17272,FILADELFIA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6390,17,CALDAS,17444,MARQUETALIA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6391,17,CALDAS,17541,PENSILVANIA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6392,17,CALDAS,17653,SALAMINA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6393,17,CALDAS,17662,SAMANÁ,Territorio con erradicacion intermitente,2010,60.27
6394,18,CAQUETÁ,18001,FLORENCIA,Territorio con erradicacion intermitente,2010,29.0
6395,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,Territorio con erradicacion intermitente,2010,0.0
6396,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,Territorio con erradicacion intermitente,2010,485.23
6397,18,CAQUETÁ,18410,LA MONTAÑITA,Territorio con erradicacion intermitente,2010,288.08
6398,18,CAQUETÁ,18460,MILÁN,Territorio con erradicacion intermitente,2010,7.0
6399,18,CAQUETÁ,18479,MORELIA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6400,18,CAQUETÁ,18592,PUERTO RICO,Territorio con erradicacion intermitente,2010,222.06
6401,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,Territorio con erradicacion intermitente,2010,0.71
6402,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,Territorio con erradicacion intermitente,2010,97.39
6403,18,CAQUETÁ,18785,SOLITA,Territorio con erradicacion intermitente,2010,0.0
6404,19,CAUCA,19050,ARGELIA,Territorio con erradicacion intermitente,2010,4.0
6405,19,CAUCA,19075,BALBOA,Territorio con erradicacion intermitente,2010,0.0
6406,19,CAUCA,19100,BOLÍVAR,Territorio con erradicacion intermitente,2010,0.0
6407,19,CAUCA,19142,CALOTO,Territorio con erradicacion intermitente,2010,0.0
6408,19,CAUCA,19212,CORINTO,Territorio con erradicacion intermitente,2010,0.0
6409,19,CAUCA,19256,EL TAMBO,Territorio con erradicacion intermitente,2010,1429.98
6410,19,CAUCA,19355,INZÁ,Territorio con erradicacion intermitente,2010,0.0
6411,19,CAUCA,19397,LA VEGA,Territorio con erradicacion intermitente,2010,0.0
6412,19,CAUCA,19450,MERCADERES,Territorio con erradicacion intermitente,2010,500.26
6413,19,CAUCA,19455,MIRANDA,Territorio con erradicacion intermitente,2010,0.0
6414,19,CAUCA,19517,PÁEZ,Territorio con erradicacion intermitente,2010,0.0
6415,19,CAUCA,19532,PATÍA,Territorio con erradicacion intermitente,2010,0.0
6416,19,CAUCA,19533,PIAMONTE,Territorio con erradicacion intermitente,2010,11.79
6417,19,CAUCA,19698,SANTANDER DE QUILICHAO,Territorio con erradicacion intermitente,2010,0.0
6418,19,CAUCA,19780,SUÁREZ,Territorio con erradicacion intermitente,2010,0.0
6419,19,CAUCA,19821,TORIBÍO,Territorio sin intervenir en los últimos 5 años,2010,0.0
6420,20,CESAR,20011,AGUACHICA,Territorio con erradicacion intermitente,2010,0.0
6421,23,CÓRDOBA,23001,MONTERÍA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6422,23,CÓRDOBA,23466,MONTELÍBANO,Territorio con erradiacion constante,2010,650.75
6423,23,CÓRDOBA,23570,PUEBLO NUEVO,Territorio sin intervenir en los últimos 5 años,2010,0.0
6424,23,CÓRDOBA,23580,PUERTO LIBERTADOR,Territorio con erradicacion intermitente,2010,1806.26
6425,23,CÓRDOBA,23807,TIERRALTA,Territorio con erradiacion constante,2010,358.36
6426,25,CUNDINAMARCA,25823,TOPAIPÍ,Territorio con erradicacion intermitente,2010,2.0
6427,25,CUNDINAMARCA,25839,UBALÁ,Territorio sin intervenir en los últimos 5 años,2010,0.0
6428,27,CHOCÓ,27413,LLORÓ,Territorio con erradicacion intermitente,2010,0.0
6429,27,CHOCÓ,27491,NÓVITA,Territorio con erradicacion intermitente,2010,0.0
6430,27,CHOCÓ,27615,RIOSUCIO,Territorio con erradicacion intermitente,2010,1.0
6431,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,Territorio con erradicacion intermitente,2010,2.0
6432,41,HUILA,41378,LA ARGENTINA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6433,41,HUILA,41615,RIVERA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6434,41,HUILA,41791,TARQUI,Territorio sin intervenir en los últimos 5 años,2010,0.0
6435,44,LA GUAJIRA,44090,DIBULLA,Territorio con erradicacion intermitente,2010,73.83
6436,47,MAGDALENA,47001,SANTA MARTA,Territorio con erradicacion intermitente,2010,160.47
6437,47,MAGDALENA,47189,CIÉNAGA,Territorio con erradicacion intermitente,2010,36.4
6438,50,META,50001,VILLAVICENCIO,Territorio con erradicacion intermitente,2010,0.0
6439,50,META,50251,EL CASTILLO,Territorio sin intervenir en los últimos 5 años,2010,1.5
6440,50,META,50325,MAPIRIPÁN,Territorio con erradicacion intermitente,2010,1005.54
6441,50,META,50330,MESETAS,Territorio con erradicacion intermitente,2010,1.5
6442,50,META,50350,LA MACARENA,Territorio con erradicacion intermitente,2010,2.0
6443,50,META,50370,URIBE,Territorio con erradicacion intermitente,2010,0.0
6444,50,META,50400,LEJANÍAS,Territorio sin intervenir en los últimos 5 años,2010,0.0
6445,50,META,50450,PUERTO CONCORDIA,Territorio con erradicacion intermitente,2010,0.0
6446,50,META,50577,PUERTO LLERAS,Territorio con erradicacion intermitente,2010,16.36
6447,50,META,50683,SAN JUAN DE ARAMA,Territorio con erradicacion intermitente,2010,5.0
6448,52,NARIÑO,52001,PASTO,Territorio sin intervenir en los últimos 5 años,2010,0.0
6449,52,NARIÑO,52079,BARBACOAS,Territorio con erradicacion intermitente,2010,735.94
6450,52,NARIÑO,52207,CONSACÁ,Territorio sin intervenir en los últimos 5 años,2010,0.0
6451,52,NARIÑO,52210,CONTADERO,Territorio sin intervenir en los últimos 5 años,2010,0.0
6452,52,NARIÑO,52224,CUASPÚD,Territorio sin intervenir en los últimos 5 años,2010,0.0
6453,52,NARIÑO,52227,CUMBAL,Territorio sin intervenir en los últimos 5 años,2010,0.0
6454,52,NARIÑO,52250,EL CHARCO,Territorio con erradicacion intermitente,2010,0.0
6455,52,NARIÑO,52256,EL ROSARIO,Territorio con erradicacion intermitente,2010,158.89
6456,52,NARIÑO,52260,EL TAMBO,Territorio sin intervenir en los últimos 5 años,2010,0.0
6457,52,NARIÑO,52320,GUAITARILLA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6458,52,NARIÑO,52405,LEIVA,Territorio con erradicacion intermitente,2010,225.84
6459,52,NARIÑO,52411,LINARES,Territorio con erradicacion intermitente,2010,6.0
6460,52,NARIÑO,52418,LOS ANDES,Territorio con erradicacion intermitente,2010,2.0
6461,52,NARIÑO,52540,POLICARPA,Territorio con erradicacion intermitente,2010,4098.12
6462,52,NARIÑO,52678,SAMANIEGO,Territorio con erradicacion intermitente,2010,7.0
6463,52,NARIÑO,52683,SANDONÁ,Territorio sin intervenir en los últimos 5 años,2010,0.0
6464,52,NARIÑO,52687,SAN LORENZO,Territorio sin intervenir en los últimos 5 años,2010,0.0
6465,52,NARIÑO,52786,TAMINANGO,Territorio sin intervenir en los últimos 5 años,2010,0.0
6466,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,Territorio con erradicacion intermitente,2010,15265.07
6467,54,NORTE DE SANTANDER,54003,ÁBREGO,Territorio con erradicacion intermitente,2010,0.0
6468,54,NORTE DE SANTANDER,54172,CHINÁCOTA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6469,54,NORTE DE SANTANDER,54206,CONVENCIÓN,Territorio con erradicacion intermitente,2010,16.0
6470,54,NORTE DE SANTANDER,54245,EL CARMEN,Territorio con erradicacion intermitente,2010,1.5
6471,54,NORTE DE SANTANDER,54250,EL TARRA,Territorio con erradicacion intermitente,2010,84.51
6472,54,NORTE DE SANTANDER,54385,LA ESPERANZA,Territorio con erradicacion intermitente,2010,54.3
6473,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,Territorio con erradicacion intermitente,2010,57.16
6474,54,NORTE DE SANTANDER,54670,SAN CALIXTO,Territorio con erradicacion intermitente,2010,0.8
6475,54,NORTE DE SANTANDER,54720,SARDINATA,Territorio con erradicacion intermitente,2010,25.4
6476,54,NORTE DE SANTANDER,54800,TEORAMA,Territorio con erradicacion intermitente,2010,468.18
6477,54,NORTE DE SANTANDER,54810,TIBÚ,Territorio con erradicacion intermitente,2010,846.77
6478,68,SANTANDER,68081,BARRANCABERMEJA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6479,68,SANTANDER,68092,BETULIA,Territorio sin intervenir en los últimos 5 años,2010,13.04
6480,68,SANTANDER,68101,BOLÍVAR,Territorio con erradicacion intermitente,2010,152.81
6481,68,SANTANDER,68190,CIMITARRA,Territorio con erradicacion intermitente,2010,319.68
6482,68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,Territorio sin intervenir en los últimos 5 años,2010,0.0
6483,68,SANTANDER,68255,EL PLAYÓN,Territorio sin intervenir en los últimos 5 años,2010,97.28
6484,68,SANTANDER,68271,FLORIÁN,Territorio sin intervenir en los últimos 5 años,2010,0.0
6485,68,SANTANDER,68377,LA BELLEZA,Territorio con erradicacion intermitente,2010,172.2
6486,68,SANTANDER,68385,LANDÁZURI,Territorio con erradicacion intermitente,2010,54.7
6487,68,SANTANDER,68406,LEBRIJA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6488,68,SANTANDER,68547,PIEDECUESTA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6489,68,SANTANDER,68615,RIONEGRO,Territorio sin intervenir en los últimos 5 años,2010,7.0
6490,68,SANTANDER,68679,SAN GIL,Territorio sin intervenir en los últimos 5 años,2010,0.0
6491,68,SANTANDER,68682,SAN JOAQUÍN,Territorio sin intervenir en los últimos 5 años,2010,0.0
6492,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,Territorio sin intervenir en los últimos 5 años,2010,0.0
6493,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,Territorio sin intervenir en los últimos 5 años,2010,2.04
6494,68,SANTANDER,68773,SUCRE,Territorio con erradicacion intermitente,2010,19.5
6495,70,SUCRE,70265,GUARANDA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6496,73,TOLIMA,73043,ANZOÁTEGUI,Territorio con erradicacion intermitente,2010,4.5
6497,73,TOLIMA,73236,DOLORES,Territorio sin intervenir en los últimos 5 años,2010,0.0
6498,73,TOLIMA,73873,VILLARRICA,Territorio sin intervenir en los últimos 5 años,2010,1.0
6499,76,VALLE DEL CAUCA,76100,BOLÍVAR,Territorio con erradicacion intermitente,2010,2.0
6500,76,VALLE DEL CAUCA,76109,BUENAVENTURA,Territorio con erradicacion intermitente,2010,707.14
6501,76,VALLE DEL CAUCA,76233,DAGUA,Territorio con erradicacion intermitente,2010,27.5
6502,76,VALLE DEL CAUCA,76250,EL DOVIO,Territorio con erradicacion intermitente,2010,0.0
6503,76,VALLE DEL CAUCA,76275,FLORIDA,Territorio con erradicacion intermitente,2010,2.0
6504,81,ARAUCA,81001,ARAUCA,Territorio sin intervenir en los últimos 5 años,2010,0.0
6505,81,ARAUCA,81065,ARAUQUITA,Territorio con erradicacion intermitente,2010,9.0
6506,81,ARAUCA,81300,FORTUL,Territorio sin intervenir en los últimos 5 años,2010,15.54
6507,81,ARAUCA,81736,SARAVENA,Territorio sin intervenir en los últimos 5 años,2010,5.0
6508,81,ARAUCA,81794,TAME,Territorio sin intervenir en los últimos 5 años,2010,16.5
6509,86,PUTUMAYO,86001,MOCOA,Territorio con erradicacion intermitente,2010,13.38
6510,86,PUTUMAYO,86320,ORITO,Territorio con erradiacion constante,2010,453.69
6511,86,PUTUMAYO,86568,PUERTO ASÍS,Territorio con erradiacion constante,2010,799.15
6512,86,PUTUMAYO,86569,PUERTO CAICEDO,Territorio con erradiacion constante,2010,378.48
6513,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,Territorio con erradicacion intermitente,2010,15.0
6514,86,PUTUMAYO,86749,SIBUNDOY,Territorio sin intervenir en los últimos 5 años,2010,0.0
6515,86,PUTUMAYO,86755,SAN FRANCISCO,Territorio con erradicacion intermitente,2010,0.0
6516,86,PUTUMAYO,86757,SAN MIGUEL,Territorio con erradiacion constante,2010,132.98
6517,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,Territorio con erradiacion constante,2010,139.34
6518,86,PUTUMAYO,86885,VILLAGARZÓN,Territorio con erradiacion constante,2010,26.34
6519,91,AMAZONAS,91001,LETICIA,Territorio con erradicacion intermitente,2010,0.0
6520,91,AMAZONAS,91263,EL ENCANTO,Territorio sin intervenir en los últimos 5 años,2010,118.0
6521,91,AMAZONAS,91540,PUERTO NARIÑO,Territorio sin intervenir en los últimos 5 años,2010,0.0
6522,94,GUAINÍA,94001,INÍRIDA,Territorio sin intervenir en los últimos 5 años,2010,36.5
6523,94,GUAINÍA,94343,BARRANCO MINAS,Territorio sin intervenir en los últimos 5 años,2010,0.0
6524,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,Territorio con erradiacion constante,2010,641.09
6525,95,GUAVIARE,95025,EL RETORNO,Territorio con erradiacion constante,2010,150.09
6526,97,VAUPÉS,97161,CARURÚ,Territorio con erradicacion intermitente,2010,0.0
6527,99,VICHADA,99001,PUERTO CARREÑO,Territorio con erradicacion intermitente,2010,24.5
6528,99,VICHADA,99524,LA PRIMAVERA,Territorio con erradicacion intermitente,2010,38.65
6529,99,VICHADA,99773,CUMARIBO,Territorio con erradicacion intermitente,2010,1131.65
6530,5,ANTIOQUIA,5031,AMALFI,Territorio con erradicacion intermitente,2010,60.5
