,CODDEPTO,DEPARTAMENTO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas,Ingreso tributario
5293,19,CAUCA,PIAMONTE,Cultivo permanente,2018,1997.22,15917.93
5294,19,CAUCA,PIENDAMÓ,Cultivo emergente,2018,0.0,42891.38
5295,19,CAUCA,ROSAS,Cultivo intermintente,2018,3.89,13038.25
5296,19,CAUCA,SANTA ROSA,Cultivo intermintente,2018,0.0,10024.33
5297,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2018,0.0,90158.27
5298,19,CAUCA,SOTARÁ ,Cultivo abandonado,2018,0.0,15976.14
5299,19,CAUCA,SUÁREZ,Cultivo permanente,2018,383.53,24627.84
5300,19,CAUCA,SUCRE,Cultivo permanente,2018,6.8,18148.16
5301,19,CAUCA,TIMBÍO,Cultivo intermintente,2018,0.0,32263.22
5302,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2018,1696.92,29246.03
5303,19,CAUCA,TORIBÍO,Cultivo intermintente,2018,0.0,37048.93
5304,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2018,0.0,36119.36
5305,20,CESAR,GONZÁLEZ,Cultivo permanente,2018,7.1,14804.43
5306,20,CESAR,PAILITAS,Cultivo abandonado,2018,0.0,22576.36
5307,20,CESAR,SAN ALBERTO,Cultivo intermintente,2018,13.79,25384.81
5308,20,CESAR,SAN MARTÍN,Cultivo intermintente,2018,10.21,33326.11
5309,27,CHOCÓ,ACANDÍ,Cultivo permanente,2018,4.47,16317.3
5310,27,CHOCÓ,ALTO BAUDÓ ,Cultivo permanente,2018,21.62,27611.1
5311,27,CHOCÓ,ATRATO ,Cultivo intermintente,2018,0.0,16329.24
5312,27,CHOCÓ,BAHÍA SOLANO ,Cultivo abandonado,2018,0.0,18451.0
5313,27,CHOCÓ,BAJO BAUDÓ  ,Cultivo permanente,2018,53.69,39943.46
5314,27,CHOCÓ,BOJAYÁ ,Cultivo abandonado,2018,0.0,22097.57
5315,27,CHOCÓ,CARMEN DEL DARIÉN  ,Cultivo permanente,2018,153.39,10258.01
5316,27,CHOCÓ,CONDOTO,Cultivo permanente,2018,11.43,19060.2
5317,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2018,5.51,11978.09
5318,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2018,138.36,16694.33
5319,27,CHOCÓ,ISTMINA,Cultivo permanente,2018,577.36,39218.22
5320,27,CHOCÓ,JURADÓ,Cultivo abandonado,2018,0.0,11671.71
5321,27,CHOCÓ,LLORÓ,Cultivo intermintente,2018,0.0,18139.88
5322,27,CHOCÓ,MEDIO ATRATO ,Cultivo abandonado,2018,0.0,16833.07
5323,27,CHOCÓ,MEDIO BAUDÓ ,Cultivo permanente,2018,43.42,35198.87
5324,27,CHOCÓ,MEDIO SAN JUAN ,Cultivo permanente,2018,224.96,15177.18
5325,27,CHOCÓ,NÓVITA,Cultivo permanente,2018,130.29,14750.69
5326,27,CHOCÓ,NUQUÍ,Cultivo abandonado,2018,0.0,11424.72
5327,27,CHOCÓ,QUIBDÓ,Cultivo permanente,2018,3.52,255595.77
5328,27,CHOCÓ,RÍO IRÓ ,Cultivo permanente,2018,16.33,10217.67
5329,27,CHOCÓ,RÍO QUITO ,Cultivo intermintente,2018,0.0,15047.47
5330,27,CHOCÓ,RIOSUCIO,Cultivo permanente,2018,104.01,32758.79
5331,27,CHOCÓ,SAN JOSÉ DEL PALMAR,Cultivo permanente,2018,391.55,8294.15
5332,27,CHOCÓ,SIPÍ,Cultivo permanente,2018,246.96,5203.56
5333,27,CHOCÓ,TADÓ,Cultivo abandonado,2018,0.0,27260.88
5334,27,CHOCÓ,UNGUÍA,Cultivo permanente,2018,28.26,13518.72
5335,27,CHOCÓ,UNIÓN PANAMERICANA ,Cultivo abandonado,2018,0.0,10059.96
5336,23,CÓRDOBA,LA APARTADA,Cultivo abandonado,2018,0.0,17793.54
5337,23,CÓRDOBA,MONTELÍBANO,Cultivo permanente,2018,974.04,92144.63
5338,23,CÓRDOBA,PUERTO LIBERTADOR,Cultivo permanente,2018,1013.93,53349.79
5339,23,CÓRDOBA,SAN JOSÉ DE URÉ,Cultivo permanente,2018,441.7,17192.88
5340,23,CÓRDOBA,TIERRALTA,Cultivo permanente,2018,2201.26,112582.84
5341,23,CÓRDOBA,VALENCIA,Cultivo permanente,2018,5.48,40600.5
5342,25,CUNDINAMARCA,CAPARRAPÍ,Cultivo abandonado,2018,0.0,22394.13
5343,25,CUNDINAMARCA,PAIME,Cultivo abandonado,2018,0.0,9771.92
5344,25,CUNDINAMARCA,TOPAIPÍ,Cultivo abandonado,2018,0.0,6775.08
5345,25,CUNDINAMARCA,YACOPÍ,Cultivo abandonado,2018,0.0,24236.87
5346,94,GUAINÍA,BARRANCO MINA ,Cultivo abandonado,2018,0.0,
5347,94,GUAINÍA,INIRIDA,Cultivo abandonado,2018,0.0,34868.68
5348,95,GUAVIARE,CALAMAR,Cultivo permanente,2018,241.84,11028.94
5349,95,GUAVIARE,EL RETORNO,Cultivo permanente,2018,1545.09,25599.74
5350,95,GUAVIARE,MIRAFLORES,Cultivo permanente,2018,1378.4,12623.16
5351,95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2018,1174.63,51127.16
5352,44,LA GUAJIRA,DIBULLA,Cultivo intermintente,2018,1.61,50089.08
5353,44,LA GUAJIRA,RIOHACHA,Cultivo abandonado,2018,0.0,369223.19
5354,47,MAGDALENA,ARACATACA,Cultivo abandonado,2018,0.0,37777.92
5355,47,MAGDALENA,CIÉNAGA,Cultivo abandonado,2018,0.0,201636.77
5356,47,MAGDALENA,FUNDACIÓN,Cultivo abandonado,2018,0.0,64333.23
5357,47,MAGDALENA,SANTA MARTA ,Cultivo permanente,2018,12.45,758691.0
5358,50,META,LA MACARENA,Cultivo permanente,2018,560.18,22001.27
5359,50,META,LEJANÍAS,Cultivo abandonado,2018,0.0,14363.21
5360,50,META,MAPIRIPÁN,Cultivo permanente,2018,231.86,15547.88
5361,50,META,MESETAS,Cultivo intermintente,2018,45.15,22055.73
5362,50,META,PUERTO CONCORDIA,Cultivo permanente,2018,35.02,18282.19
5363,50,META,PUERTO GAITÁN,Cultivo abandonado,2018,0.0,169697.34
5364,50,META,PUERTO LLERAS,Cultivo intermintente,2018,9.32,15104.1
5365,50,META,PUERTO LÓPEZ,Cultivo abandonado,2018,0.0,56692.68
5366,50,META,PUERTO RICO,Cultivo permanente,2018,1081.9,21749.04
5367,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2018,46.09,11018.03
5368,50,META,SAN MARTÍN,Cultivo abandonado,2018,0.0,25241.41
5369,50,META,URIBE,Cultivo intermintente,2018,78.44,8710.01
5370,50,META,VISTAHERMOSA,Cultivo permanente,2018,856.63,23858.52
5371,52,NARIÑO,ANCUYA,Cultivo intermintente,2018,24.63,12622.06
5372,52,NARIÑO,BARBACOAS,Cultivo permanente,2018,3516.29,41079.19
5373,52,NARIÑO,BUESACO,Cultivo abandonado,2018,0.0,26807.27
5374,52,NARIÑO,CONSACÁ,Cultivo abandonado,2018,0.0,13149.35
5375,52,NARIÑO,CONTADERO,Cultivo abandonado,2018,0.0,12275.14
5376,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2018,0.0,18116.35
5377,52,NARIÑO,CUMBAL,Cultivo abandonado,2018,0.0,42486.38
5378,52,NARIÑO,CUMBITARA,Cultivo permanente,2018,778.23,20520.06
5379,52,NARIÑO,EL CHARCO,Cultivo permanente,2018,5147.73,27069.23
5380,52,NARIÑO,EL PEÑOL,Cultivo permanente,2018,55.8,11834.71
5381,52,NARIÑO,EL ROSARIO,Cultivo permanente,2018,842.49,15895.98
5382,52,NARIÑO,EL TAMBO,Cultivo permanente,2018,98.48,16502.83
5383,52,NARIÑO,FRANCISCO PIZARRO ,Cultivo permanente,2018,304.75,11924.59
5384,52,NARIÑO,IPIALES,Cultivo permanente,2018,928.49,193246.2
5385,52,NARIÑO,LA FLORIDA,Cultivo intermintente,2018,39.87,18358.07
5386,52,NARIÑO,LA LLANADA,Cultivo permanente,2018,142.47,12281.72
5387,52,NARIÑO,LA TOLA,Cultivo permanente,2018,280.36,10941.27
5388,52,NARIÑO,LEIVA,Cultivo permanente,2018,290.17,18576.62
5389,52,NARIÑO,LINARES,Cultivo permanente,2018,504.71,13012.32
5390,52,NARIÑO,LOS ANDES ,Cultivo permanente,2018,294.95,21648.9
5391,52,NARIÑO,MAGÜÍ ,Cultivo permanente,2018,2023.63,14801.42
5392,52,NARIÑO,MALLAMA ,Cultivo intermintente,2018,18.12,11224.31
5393,52,NARIÑO,MOSQUERA,Cultivo permanente,2018,227.25,14257.08
5394,52,NARIÑO,OLAYA HERRERA ,Cultivo permanente,2018,3504.58,24991.71
5395,52,NARIÑO,POLICARPA,Cultivo permanente,2018,936.4,18089.75
5396,52,NARIÑO,PUERRES,Cultivo abandonado,2018,0.0,13190.55
5397,52,NARIÑO,RICAURTE,Cultivo permanente,2018,808.56,21039.97
5398,52,NARIÑO,ROBERTO PAYÁN ,Cultivo permanente,2018,2852.94,19948.62
5399,52,NARIÑO,SAMANIEGO,Cultivo permanente,2018,856.85,39076.13
5400,52,NARIÑO,SAN PABLO,Cultivo abandonado,2018,0.0,21320.76
5401,52,NARIÑO,SANDONÁ,Cultivo intermintente,2018,8.82,22888.61
5402,52,NARIÑO,SANTA BÁRBARA ,Cultivo permanente,2018,560.34,15302.34
5403,52,NARIÑO,SANTA CRUZ ,Cultivo permanente,2018,809.55,19055.05
5404,52,NARIÑO,TUMACO,Cultivo permanente,2018,16046.85,255196.03
5405,54,NORTE DE SANTANDER,ÁBREGO,Cultivo permanente,2018,73.29,32957.34
5406,54,NORTE DE SANTANDER,BUCARASICA,Cultivo intermintente,2018,10.64,8133.11
5407,54,NORTE DE SANTANDER,CÁCHIRA,Cultivo abandonado,2018,0.0,12261.66
5408,54,NORTE DE SANTANDER,CONVENCIÓN,Cultivo permanente,2018,1686.74,20073.96
5409,54,NORTE DE SANTANDER,CÚCUTA,Cultivo permanente,2018,316.89,963572.38
5410,54,NORTE DE SANTANDER,EL CARMEN,Cultivo permanente,2018,702.19,18666.54
5411,54,NORTE DE SANTANDER,EL TARRA,Cultivo permanente,2018,4916.63,21124.93
5412,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2018,152.03,28341.87
5413,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2018,402.71,14663.66
5414,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2018,2.4,16395.88
5415,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2018,26.83,10925.58
5416,54,NORTE DE SANTANDER,LOURDES,Cultivo abandonado,2018,0.0,6100.95
5417,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2018,42.12,88857.92
5418,54,NORTE DE SANTANDER,SAN CALIXTO,Cultivo permanente,2018,765.34,14814.12
5419,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2018,5487.34,24812.0
5420,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2018,2915.98,20873.27
5421,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2018,16096.74,43721.48
5422,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2018,0.0,27895.95
5423,86,PUTUMAYO,MOCOA,Cultivo permanente,2018,70.14,55387.92
5424,86,PUTUMAYO,ORITO,Cultivo permanente,2018,3949.26,48394.83
5425,86,PUTUMAYO,PUERTO ASÍS,Cultivo permanente,2018,7657.88,82570.58
5426,86,PUTUMAYO,PUERTO CAICEDO,Cultivo permanente,2018,2905.02,20934.83
5427,86,PUTUMAYO,PUERTO GUZMÁN,Cultivo permanente,2018,2014.05,23427.75
5428,86,PUTUMAYO,PUERTO LEGUÍZAMO,Cultivo permanente,2018,1104.11,17450.78
5429,86,PUTUMAYO,SAN MIGUEL ,Cultivo permanente,2018,3329.07,23812.89
5430,86,PUTUMAYO,SANTIAGO,Cultivo abandonado,2018,0.0,14463.25
5431,86,PUTUMAYO,VALLE DEL GUAMUEZ ,Cultivo permanente,2018,3362.77,38792.65
5432,86,PUTUMAYO,VILLAGARZÓN,Cultivo permanente,2018,2015.26,37268.37
5433,68,SANTANDER,ALBANIA,Cultivo abandonado,2018,0.0,8598.95
5434,68,SANTANDER,BETULIA,Cultivo abandonado,2018,0.0,15234.72
5435,68,SANTANDER,BOLÍVAR,Cultivo intermintente,2018,3.63,17124.51
5436,68,SANTANDER,CHIMA,Cultivo abandonado,2018,0.0,5954.8
5437,68,SANTANDER,CIMITARRA,Cultivo intermintente,2018,1.55,56587.9
5438,68,SANTANDER,CONFINES,Cultivo abandonado,2018,0.0,5895.74
5439,68,SANTANDER,CONTRATACIÓN,Cultivo abandonado,2018,0.0,9554.52
5440,68,SANTANDER,EL CARMEN,Cultivo intermintente,2018,2.84,21322.92
5441,68,SANTANDER,EL PEÑÓN,Cultivo intermintente,2018,2.24,8624.96
5442,68,SANTANDER,EL PLAYÓN,Cultivo abandonado,2018,0.0,14709.01
5443,68,SANTANDER,FLORIÁN,Cultivo abandonado,2018,0.0,14128.82
5444,68,SANTANDER,GUAPOTÁ,Cultivo abandonado,2018,0.0,4468.43
5445,68,SANTANDER,GUAVATÁ,Cultivo abandonado,2018,0.0,6612.45
5446,68,SANTANDER,LA BELLEZA,Cultivo intermintente,2018,0.0,11278.59
5447,68,SANTANDER,LA PAZ,Cultivo abandonado,2018,0.0,8968.87
5448,68,SANTANDER,LANDÁZURI,Cultivo abandonado,2018,0.0,19570.93
5449,68,SANTANDER,PALMAS DEL SOCORRO,Cultivo abandonado,2018,0.0,5563.64
5450,68,SANTANDER,PUERTO PARRA,Cultivo abandonado,2018,0.0,11161.76
5451,68,SANTANDER,RIONEGRO,Cultivo intermintente,2018,0.0,20772.8
5452,68,SANTANDER,SABANA DE TORRES,Cultivo abandonado,2018,0.0,47268.45
5453,68,SANTANDER,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2018,0.0,43969.4
5454,68,SANTANDER,SANTA HELENA DEL OPÓN,Cultivo intermintente,2018,6.24,9065.9
5455,68,SANTANDER,SIMACOTA,Cultivo intermintente,2018,4.08,14582.65
5456,68,SANTANDER,SOCORRO,Cultivo abandonado,2018,0.0,28432.0
5457,68,SANTANDER,SUCRE,Cultivo abandonado,2018,0.0,10286.89
5458,68,SANTANDER,VÉLEZ,Cultivo abandonado,2018,0.0,21652.19
5459,76,VALLE DEL CAUCA,BOLÍVAR,Cultivo permanente,2018,80.85,16339.36
5460,76,VALLE DEL CAUCA,BUENAVENTURA,Cultivo permanente,2018,987.23,537202.31
5461,76,VALLE DEL CAUCA,CALI,Cultivo abandonado,2018,0.0,3099616.5
5462,76,VALLE DEL CAUCA,CALIMA ,Cultivo permanente,2018,44.93,20207.02
5463,76,VALLE DEL CAUCA,DAGUA,Cultivo permanente,2018,36.61,40292.4
5464,76,VALLE DEL CAUCA,JAMUNDÍ,Cultivo intermintente,2018,116.92,173257.38
5465,76,VALLE DEL CAUCA,TULUÁ,Cultivo intermintente,2018,4.02,276004.47
5466,97,VAUPÉS,CARURÚ,Cultivo permanente,2018,64.74,8987.33
5467,97,VAUPÉS,MITÚ,Cultivo abandonado,2018,0.0,35122.29
5468,97,VAUPÉS,TARAIRA,Cultivo abandonado,2018,0.0,11084.84
5469,99,VICHADA,CUMARIBO,Cultivo permanente,2018,549.97,49389.64
5470,99,VICHADA,LA PRIMAVERA,Cultivo abandonado,2018,0.0,19304.37
5471,99,VICHADA,SANTA ROSALÍA,Cultivo abandonado,2018,0.0,9054.24
5472,5,ANTIOQUIA,AMALFI,Cultivo permanente,2019,191.08,36551.9
5473,5,ANTIOQUIA,ANORÍ,Cultivo permanente,2019,768.35,29190.06
5474,5,ANTIOQUIA,APARTADÓ,Cultivo permanente,2019,7.26,192585.83
5475,5,ANTIOQUIA,ARGELIA,Cultivo abandonado,2019,0.0,21078.5
5476,5,ANTIOQUIA,BRICEÑO,Cultivo permanente,2019,90.71,22731.12
5477,5,ANTIOQUIA,CÁCERES,Cultivo permanente,2019,1101.54,34417.78
5478,5,ANTIOQUIA,CAMPAMENTO,Cultivo permanente,2019,183.95,19077.82
5479,5,ANTIOQUIA,CARACOLÍ,Cultivo abandonado,2019,0.0,10664.04
5480,5,ANTIOQUIA,CAREPA,Cultivo abandonado,2019,0.0,55972.65
5481,5,ANTIOQUIA,CARMEN DE VIBORAL,Cultivo abandonado,2019,0.0,60270.0
5482,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2019,0.0,127021.91
5483,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2019,6.37,79178.86
5484,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2019,0.0,27803.97
5485,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2019,0.0,39472.86
5486,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2019,648.31,77200.47
5487,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2019,0.0,30947.6
5488,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2019,0.0,20867.93
5489,5,ANTIOQUIA,ITUANGO,Cultivo permanente,2019,724.51,36835.83
5490,5,ANTIOQUIA,MACEO,Cultivo abandonado,2019,0.0,21567.18
5491,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2019,1.52,12965.24
5492,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2019,1.21,35522.43
5493,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2019,0.0,20635.78
5494,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2019,530.37,33069.32
5495,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2019,0.0,80517.55
5496,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2019,0.0,65269.09
5497,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2019,0.0,36374.68
5498,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2019,0.0,29452.12
5499,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2019,39.33,61156.4
5500,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2019,0.0,17267.08
5501,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2019,0.0,39168.78
5502,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2019,14.11,14750.58
5503,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2019,1.66,23516.15
5504,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2019,1.07,53974.93
5505,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2019,0.0,29637.63
5506,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2019,0.0,33526.14
5507,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2019,0.0,57715.38
5508,5,ANTIOQUIA,SEGOVIA,Cultivo permanente,2019,198.3,60502.33
5509,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2019,0.0,61095.27
5510,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2019,2061.72,0.0
5511,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2019,0.0,15225.09
5512,5,ANTIOQUIA,TURBO,Cultivo permanente,2019,54.52,258144.42
5513,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2019,0.0,14448.58
5514,5,ANTIOQUIA,URRAO,Cultivo abandonado,2019,0.0,43947.75
5515,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2019,2360.05,25594.19
5516,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2019,31.55,27952.01
5517,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2019,0.0,15243.96
5518,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2019,31.0,24780.41
5519,5,ANTIOQUIA,YARUMAL,Cultivo permanente,2019,70.97,55274.68
5520,5,ANTIOQUIA,YOLOMBÓ,Cultivo intermintente,2019,1.43,28633.3
5521,5,ANTIOQUIA,YONDÓ ,Cultivo intermintente,2019,14.67,60661.8
5522,5,ANTIOQUIA,ZARAGOZA,Cultivo permanente,2019,346.37,40107.43
5523,81,ARAUCA,ARAUQUITA,Cultivo intermintente,2019,0.0,65354.32
5524,81,ARAUCA,FORTUL,Cultivo abandonado,2019,0.0,34428.54
5525,81,ARAUCA,PUERTO RONDÓN,Cultivo abandonado,2019,0.0,8070.69
5526,81,ARAUCA,SARAVENA,Cultivo abandonado,2019,0.0,66137.44
5527,81,ARAUCA,TAME,Cultivo abandonado,2019,0.0,70607.01
5528,13,BOLÍVAR,ACHÍ,Cultivo permanente,2019,8.22,31037.45
5529,13,BOLÍVAR,ALTOS DEL ROSARIO,Cultivo intermintente,2019,0.0,12554.35
5530,13,BOLÍVAR,ARENAL,Cultivo permanente,2019,19.13,17441.01
5531,13,BOLÍVAR,BARRANCO DE LOBA,Cultivo intermintente,2019,0.0,18525.89
5532,13,BOLÍVAR,CANTAGALLO,Cultivo permanente,2019,645.48,47673.99
5533,13,BOLÍVAR,EL PEÑÓN,Cultivo abandonado,2019,0.0,14969.39
5534,13,BOLÍVAR,MONTECRISTO,Cultivo permanente,2019,635.21,18278.42
5535,13,BOLÍVAR,MORALES,Cultivo permanente,2019,154.79,27759.99
5536,13,BOLÍVAR,NOROSI,Cultivo permanente,2019,4.76,9548.65
5537,13,BOLÍVAR,RIOVIEJO,Cultivo permanente,2019,18.4,27855.18
5538,13,BOLÍVAR,SAN JACINTO DEL CAUCA,Cultivo permanente,2019,200.27,17485.18
5539,13,BOLÍVAR,SAN MARTÍN DE LOBA,Cultivo intermintente,2019,2.88,21642.07
5540,13,BOLÍVAR,SAN PABLO,Cultivo permanente,2019,2832.35,32086.74
5541,13,BOLÍVAR,SANTA ROSA DEL SUR,Cultivo permanente,2019,1912.62,42933.52
5542,13,BOLÍVAR,SIMITÍ,Cultivo permanente,2019,1443.32,30710.15
5543,13,BOLÍVAR,TIQUISIO ,Cultivo permanente,2019,87.66,26372.0
5544,15,BOYACÁ,COPER,Cultivo abandonado,2019,0.0,8870.29
5545,15,BOYACÁ,CUBARÁ,Cultivo abandonado,2019,0.0,15649.56
5546,15,BOYACÁ,LA VICTORIA,Cultivo abandonado,2019,0.0,6077.3
5547,15,BOYACÁ,MARIPÍ,Cultivo abandonado,2019,0.0,14008.68
5548,15,BOYACÁ,MUZO,Cultivo abandonado,2019,0.0,22258.27
5549,15,BOYACÁ,OTANCHE,Cultivo intermintente,2019,0.0,28158.81
5550,15,BOYACÁ,PAUNA,Cultivo abandonado,2019,0.0,14138.33
5551,15,BOYACÁ,PUERTO BOYACÁ,Cultivo permanente,2019,4.24,70351.86
5552,15,BOYACÁ,QUÍPAMA,Cultivo abandonado,2019,0.0,14017.62
5553,15,BOYACÁ,SAN PABLO DE BORBUR,Cultivo abandonado,2019,0.0,17298.16
5554,15,BOYACÁ,SANTA SOFÍA,Cultivo abandonado,2019,0.0,13373.09
5555,15,BOYACÁ,TUNUNGUÁ,Cultivo abandonado,2019,0.0,14377.32
5556,17,CALDAS,MANZANARES,Cultivo abandonado,2019,0.0,24990.65
5557,17,CALDAS,NORCASIA,Cultivo abandonado,2019,0.0,11167.98
5558,17,CALDAS,PENSILVANIA,Cultivo abandonado,2019,0.0,24533.01
5559,17,CALDAS,SAMANÁ,Cultivo abandonado,2019,0.0,26186.41
5560,17,CALDAS,VICTORIA,Cultivo abandonado,2019,0.0,16863.76
5561,18,CAQUETÁ,ALBANIA,Cultivo permanente,2019,30.07,6917.53
5562,18,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2019,110.22,30069.45
5563,18,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2019,416.26,39170.01
5564,18,CAQUETÁ,CURILLO,Cultivo permanente,2019,227.55,15123.7
5565,18,CAQUETÁ,EL DONCELLO,Cultivo permanente,2019,23.37,26871.38
5566,18,CAQUETÁ,EL PAUJIL,Cultivo permanente,2019,147.38,18217.48
5567,18,CAQUETÁ,FLORENCIA,Cultivo permanente,2019,58.18,290580.13
5568,18,CAQUETÁ,MILÁN,Cultivo permanente,2019,461.07,19138.29
5569,18,CAQUETÁ,MONTAÑITA,Cultivo permanente,2019,822.86,22497.96
5570,18,CAQUETÁ,MORELIA,Cultivo intermintente,2019,1.13,7468.5
5571,18,CAQUETÁ,PUERTO RICO,Cultivo permanente,2019,224.31,29510.98
5572,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2019,1409.84,18360.42
5573,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2019,71.3,61525.5
5574,18,CAQUETÁ,SOLANO,Cultivo permanente,2019,447.44,19669.56
5575,18,CAQUETÁ,SOLITA,Cultivo permanente,2019,8.75,10915.9
5576,18,CAQUETÁ,VALPARAÍSO,Cultivo permanente,2019,51.73,13374.21
5577,19,CAUCA,ALMAGUER,Cultivo abandonado,2019,0.0,25858.87
5578,19,CAUCA,ARGELIA,Cultivo permanente,2019,2351.45,39325.25
5579,19,CAUCA,BALBOA,Cultivo permanente,2019,321.43,23706.64
5580,19,CAUCA,BOLÍVAR,Cultivo permanente,2019,4.19,45082.92
5581,19,CAUCA,BUENOS AIRES,Cultivo intermintente,2019,442.79,48363.19
5582,19,CAUCA,CAJIBÍO,Cultivo intermintente,2019,355.09,57713.68
5583,19,CAUCA,CALDONO,Cultivo emergente,2019,0.0,42090.45
5584,19,CAUCA,CALOTO,Cultivo intermintente,2019,18.45,37267.85
5585,19,CAUCA,CORINTO,Cultivo intermintente,2019,10.88,32717.71
5586,19,CAUCA,EL TAMBO,Cultivo permanente,2019,7102.46,56981.95
5587,19,CAUCA,FLORENCIA,Cultivo abandonado,2019,0.0,10499.55
5588,19,CAUCA,GUAPI,Cultivo permanente,2019,634.89,31963.59
5589,19,CAUCA,JAMBALÓ,Cultivo emergente,2019,68.96,24785.21
5590,19,CAUCA,LA SIERRA,Cultivo abandonado,2019,0.0,16537.96
5591,19,CAUCA,LA VEGA,Cultivo abandonado,2019,0.0,28587.93
5592,19,CAUCA,LÓPEZ,Cultivo permanente,2019,1308.33,23347.79
5593,19,CAUCA,MERCADERES,Cultivo intermintente,2019,0.0,20939.47
5594,19,CAUCA,MIRANDA,Cultivo intermintente,2019,58.69,43474.59
5595,19,CAUCA,MORALES,Cultivo permanente,2019,361.67,36424.19
5596,19,CAUCA,PATÍA  ,Cultivo permanente,2019,376.95,42500.7
5597,19,CAUCA,PIAMONTE,Cultivo permanente,2019,1905.07,16228.05
5598,19,CAUCA,PIENDAMÓ,Cultivo emergente,2019,0.0,46252.91
5599,19,CAUCA,ROSAS,Cultivo intermintente,2019,0.0,15616.7
5600,19,CAUCA,SANTA ROSA,Cultivo intermintente,2019,54.85,11106.68
5601,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2019,0.0,91090.58
5602,19,CAUCA,SOTARÁ ,Cultivo abandonado,2019,0.0,17496.68
5603,19,CAUCA,SUÁREZ,Cultivo permanente,2019,501.67,35743.45
5604,19,CAUCA,SUCRE,Cultivo permanente,2019,4.0,20223.03
5605,19,CAUCA,TIMBÍO,Cultivo intermintente,2019,0.0,35225.12
5606,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2019,1464.04,36152.7
5607,19,CAUCA,TORIBÍO,Cultivo intermintente,2019,9.97,40044.27
5608,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2019,0.0,118295.27
5609,20,CESAR,GONZÁLEZ,Cultivo permanente,2019,23.55,14285.46
5610,20,CESAR,PAILITAS,Cultivo abandonado,2019,0.0,0.0
